order_id,customer_id,product_id,quantity,unit_price,total_amount,order_date,status,payment_method
ORD0006149,CUS000940,PROD0277,2,28797.2,57594.4,2024-08-28,Shipped,Net Banking
ORD0006150,CUS000693,PROD0226,2,24110.23,48220.46,2025-07-25,Delivered,Debit Card
ORD0006151,CUS000801,PROD0111,3,8296.4,24889.2,2026-04-04,Shipped,COD
ORD0006152,CUS000981,PROD0285,5,22879.66,114398.3,2026-06-17,Delivered,UPI
ORD0006153,CUS000871,PROD0258,3,24895.55,74686.65,2024-08-26,Delivered,UPI
ORD0006154,CUS000149,PROD0078,1,29776.45,29776.45,2025-04-15,Cancelled,COD
ORD0006155,CUS000305,PROD0125,4,10486.69,41946.76,2026-03-28,Cancelled,Credit Card
ORD0006156,CUS000180,PROD0075,5,14845.27,74226.35,2025-10-07,Shipped,Credit Card
ORD0006157,CUS000136,PROD0127,3,3683.3,11049.9,2025-11-19,Returned,UPI
ORD0006158,CUS000388,PROD0190,4,7813.72,31254.88,2024-11-29,Returned,Debit Card
ORD0006159,CUS000736,PROD0033,1,29850.0,29850.0,2025-09-08,Cancelled,UPI
ORD0006160,CUS000644,PROD0013,3,27010.49,81031.47,2025-05-10,Cancelled,Debit Card
ORD0006161,CUS000872,PROD0044,5,284.1,1420.5,2025-10-08,Shipped,UPI
ORD0006162,CUS000905,PROD0128,4,18818.64,75274.56,2026-06-12,Pending,UPI
ORD0006163,CUS000908,PROD0116,1,17821.57,17821.57,2024-11-29,Delivered,Debit Card
ORD0006164,CUS000496,PROD0300,4,6717.61,26870.44,2025-09-22,Delivered,Credit Card
ORD0006165,CUS000418,PROD0165,1,13221.55,13221.55,2024-11-07,Shipped,COD
ORD0006166,CUS000620,PROD0059,4,3837.92,15351.68,2025-10-07,Shipped,Net Banking
ORD0006167,CUS000932,PROD0174,1,20807.12,20807.12,2025-12-23,Returned,Debit Card
ORD0006168,CUS000115,PROD0083,5,7886.68,39433.4,2025-05-19,Returned,Debit Card
ORD0006169,CUS000749,PROD0043,1,657.14,657.14,2025-09-28,Pending,Net Banking
ORD0006170,CUS000160,PROD0118,5,2406.91,12034.55,2026-05-16,Shipped,Credit Card
ORD0006171,CUS000407,PROD0282,2,19010.43,38020.86,2025-08-30,Pending,Credit Card
ORD0006172,CUS000224,PROD0165,4,13221.55,52886.2,2026-03-31,Returned,Net Banking
ORD0006173,CUS000792,PROD0248,1,9465.16,9465.16,2025-10-05,Delivered,UPI
ORD0006174,CUS000527,PROD0071,5,17318.77,86593.85,2024-11-13,Returned,Net Banking
ORD0006175,CUS000659,PROD0001,4,5794.04,23176.16,2025-05-31,Cancelled,UPI
ORD0006176,CUS000885,PROD0042,3,11426.12,34278.36,2025-02-17,Shipped,Credit Card
ORD0006177,CUS000326,PROD0131,3,23313.34,69940.02,2025-01-01,Delivered,Credit Card
ORD0006178,CUS000135,PROD0091,1,19804.62,19804.62,2025-03-18,Returned,COD
ORD0006179,CUS000507,PROD0125,5,10486.69,52433.45,2024-10-17,Pending,COD
ORD0006180,CUS000763,PROD0018,2,2139.17,4278.34,2025-07-13,Cancelled,UPI
ORD0006181,CUS000609,PROD0029,2,11813.25,23626.5,2025-05-31,Cancelled,COD
ORD0006182,CUS000780,PROD0205,4,19933.23,79732.92,2024-12-18,Returned,Credit Card
ORD0006183,CUS000279,PROD0122,1,20840.78,20840.78,2025-05-11,Delivered,COD
ORD0006184,CUS000418,PROD0106,3,16760.25,50280.75,2024-10-02,Returned,UPI
ORD0006185,CUS000550,PROD0153,1,22366.91,22366.91,2025-01-12,Shipped,Debit Card
ORD0006186,CUS000518,PROD0218,5,4350.83,21754.15,2025-07-01,Delivered,Credit Card
ORD0006187,CUS000851,PROD0039,2,15050.85,30101.7,2025-12-02,Pending,Debit Card
ORD0006188,CUS000074,PROD0229,2,30975.27,61950.54,2026-06-16,Delivered,UPI
ORD0006189,CUS000251,PROD0052,2,22016.46,44032.92,2026-05-16,Cancelled,Net Banking
ORD0006190,CUS000559,PROD0031,1,19147.21,19147.21,2026-07-15,Cancelled,Debit Card
ORD0006191,CUS000101,PROD0077,1,4876.09,4876.09,2024-08-19,Shipped,COD
ORD0006192,CUS000371,PROD0281,2,6421.04,12842.08,2024-08-03,Shipped,Debit Card
ORD0006193,CUS000758,PROD0017,5,24869.23,124346.15,2026-06-10,Shipped,Credit Card
ORD0006194,CUS000125,PROD0199,5,3030.83,15154.15,2025-12-11,Returned,Debit Card
ORD0006195,CUS000244,PROD0213,1,30425.44,30425.44,2024-11-17,Pending,COD
ORD0006196,CUS000252,PROD0045,4,1623.55,6494.2,2025-05-16,Returned,COD
ORD0006197,CUS000768,PROD0007,4,3975.62,15902.48,2025-03-31,Pending,COD
ORD0006198,CUS000439,PROD0157,4,19222.02,76888.08,2025-02-28,Returned,Debit Card
ORD0006199,CUS000024,PROD0024,1,3204.88,3204.88,2024-10-06,Cancelled,Debit Card
ORD0006200,CUS000716,PROD0042,3,11426.12,34278.36,2024-12-22,Delivered,Credit Card
ORD0006201,CUS000468,PROD0243,1,23289.34,23289.34,2025-11-24,Delivered,Net Banking
ORD0006202,CUS000575,PROD0124,3,4369.61,13108.83,2024-08-08,Cancelled,Credit Card
ORD0006203,CUS000329,PROD0273,5,18387.16,91935.8,2025-04-29,Delivered,Debit Card
ORD0006204,CUS000007,PROD0111,4,8296.4,33185.6,2025-03-24,Pending,UPI
ORD0006205,CUS000904,PROD0042,1,11426.12,11426.12,2025-07-02,Pending,Credit Card
ORD0006206,CUS000371,PROD0136,3,3861.56,11584.68,2026-06-10,Cancelled,UPI
ORD0006207,CUS000484,PROD0216,5,13262.39,66311.95,2024-10-28,Shipped,COD
ORD0006208,CUS000347,PROD0203,3,20754.3,62262.9,2024-08-03,Returned,Credit Card
ORD0006209,CUS000439,PROD0096,4,19864.09,79456.36,2026-02-23,Returned,Credit Card
ORD0006210,CUS000457,PROD0121,4,1548.11,6192.44,2025-10-07,Delivered,COD
ORD0006211,CUS000769,PROD0257,4,19453.11,77812.44,2024-12-25,Shipped,Net Banking
ORD0006212,CUS000363,PROD0124,5,4369.61,21848.05,2025-08-31,Returned,Credit Card
ORD0006213,CUS000784,PROD0069,4,17017.02,68068.08,2026-07-05,Returned,Net Banking
ORD0006214,CUS000963,PROD0279,2,4529.87,9059.74,2026-02-13,Delivered,UPI
ORD0006215,CUS000213,PROD0187,4,461.96,1847.84,2026-06-11,Returned,Credit Card
ORD0006216,CUS000867,PROD0101,5,27412.47,137062.35,2025-07-07,Pending,Net Banking
ORD0006217,CUS000170,PROD0147,1,15769.93,15769.93,2024-10-22,Shipped,Debit Card
ORD0006218,CUS000985,PROD0148,4,21363.56,85454.24,2026-04-06,Delivered,UPI
ORD0006219,CUS000908,PROD0153,4,22366.91,89467.64,2025-01-01,Returned,Debit Card
ORD0006220,CUS000210,PROD0254,4,21628.63,86514.52,2026-03-12,Shipped,Credit Card
ORD0006221,CUS000074,PROD0152,1,26147.24,26147.24,2025-08-24,Returned,Net Banking
ORD0006222,CUS000179,PROD0050,3,12696.79,38090.37,2026-03-20,Delivered,UPI
ORD0006223,CUS000524,PROD0096,3,19864.09,59592.27,2026-05-10,Shipped,Credit Card
ORD0006224,CUS000755,PROD0204,5,21550.07,107750.35,2024-10-16,Returned,Debit Card
ORD0006225,CUS000491,PROD0213,3,30425.44,91276.32,2026-05-04,Delivered,UPI
ORD0006226,CUS000387,PROD0199,3,3030.83,9092.49,2025-12-06,Pending,COD
ORD0006227,CUS000523,PROD0199,5,3030.83,15154.15,2025-07-21,Returned,Credit Card
ORD0006228,CUS000565,PROD0111,4,8296.4,33185.6,2026-06-02,Pending,Debit Card
ORD0006229,CUS000285,PROD0002,1,6294.38,6294.38,2026-05-05,Pending,Debit Card
ORD0006230,CUS000943,PROD0250,5,21463.63,107318.15,2026-04-14,Shipped,Net Banking
ORD0006231,CUS000784,PROD0117,1,5878.8,5878.8,2025-06-28,Cancelled,COD
ORD0006232,CUS000799,PROD0093,2,4914.48,9828.96,2026-05-16,Pending,Credit Card
ORD0006233,CUS000958,PROD0086,4,20746.71,82986.84,2024-09-28,Delivered,Net Banking
ORD0006234,CUS000229,PROD0169,5,12925.7,64628.5,2025-11-16,Cancelled,Credit Card
ORD0006235,CUS000052,PROD0023,3,12165.2,36495.6,2025-01-09,Returned,Debit Card
ORD0006236,CUS000084,PROD0297,1,20326.0,20326.0,2025-05-27,Pending,Net Banking
ORD0006237,CUS000526,PROD0088,2,1011.8,2023.6,2024-12-11,Shipped,UPI
ORD0006238,CUS000532,PROD0246,1,27644.6,27644.6,2026-04-04,Shipped,Credit Card
ORD0006239,CUS000117,PROD0045,5,1623.55,8117.75,2024-11-28,Returned,COD
ORD0006240,CUS000869,PROD0206,1,5519.24,5519.24,2024-12-11,Returned,UPI
ORD0006241,CUS000628,PROD0230,5,15816.36,79081.8,2026-07-09,Pending,UPI
ORD0006242,CUS000916,PROD0296,4,19646.87,78587.48,2026-05-06,Cancelled,COD
ORD0006243,CUS000615,PROD0230,5,15816.36,79081.8,2025-10-26,Delivered,UPI
ORD0006244,CUS000110,PROD0083,2,7886.68,15773.36,2025-12-27,Returned,Credit Card
ORD0006245,CUS000560,PROD0057,3,28387.91,85163.73,2026-04-21,Returned,UPI
ORD0006246,CUS000530,PROD0214,3,1270.68,3812.04,2025-11-11,Delivered,COD
ORD0006247,CUS000964,PROD0274,1,4166.02,4166.02,2025-04-10,Delivered,Net Banking
ORD0006248,CUS000217,PROD0040,4,22078.27,88313.08,2026-05-03,Cancelled,Net Banking
ORD0006249,CUS000418,PROD0125,1,10486.69,10486.69,2025-10-20,Shipped,Credit Card
ORD0006250,CUS000473,PROD0087,5,287.57,1437.85,2025-09-15,Cancelled,UPI
ORD0006251,CUS000763,PROD0230,2,15816.36,31632.72,2025-05-27,Returned,Credit Card
ORD0006252,CUS000313,PROD0215,5,20383.4,101917.0,2025-11-13,Pending,Net Banking
ORD0006253,CUS000936,PROD0112,4,7181.28,28725.12,2026-03-08,Pending,COD
ORD0006254,CUS000588,PROD0037,1,2135.13,2135.13,2024-08-13,Shipped,COD
ORD0006255,CUS000055,PROD0298,5,10691.89,53459.45,2024-12-09,Returned,COD
ORD0006256,CUS000117,PROD0086,1,20746.71,20746.71,2025-01-31,Shipped,Credit Card
ORD0006257,CUS000437,PROD0256,1,4103.35,4103.35,2024-12-27,Returned,UPI
ORD0006258,CUS000118,PROD0097,2,4727.95,9455.9,2026-03-09,Returned,Debit Card
ORD0006259,CUS000944,PROD0100,4,645.8,2583.2,2026-03-27,Delivered,Debit Card
ORD0006260,CUS000629,PROD0040,4,22078.27,88313.08,2025-06-02,Pending,UPI
ORD0006261,CUS000038,PROD0138,5,22087.1,110435.5,2026-04-13,Delivered,UPI
ORD0006262,CUS000488,PROD0029,2,11813.25,23626.5,2025-04-02,Shipped,COD
ORD0006263,CUS000381,PROD0183,3,3387.59,10162.77,2025-06-26,Pending,UPI
ORD0006264,CUS000350,PROD0258,2,24895.55,49791.1,2026-01-11,Returned,Debit Card
ORD0006265,CUS000157,PROD0281,1,6421.04,6421.04,2026-01-01,Returned,UPI
ORD0006266,CUS000648,PROD0112,5,7181.28,35906.4,2026-07-14,Shipped,Debit Card
ORD0006267,CUS000109,PROD0165,3,13221.55,39664.65,2024-11-14,Returned,UPI
ORD0006268,CUS000718,PROD0036,5,22512.97,112564.85,2024-10-03,Shipped,UPI
ORD0006269,CUS000645,PROD0286,1,25705.23,25705.23,2025-09-26,Cancelled,Net Banking
ORD0006270,CUS000927,PROD0216,2,13262.39,26524.78,2024-11-08,Delivered,Debit Card
ORD0006271,CUS000831,PROD0097,4,4727.95,18911.8,2024-10-10,Delivered,Credit Card
ORD0006272,CUS000239,PROD0278,4,26328.94,105315.76,2025-04-08,Pending,COD
ORD0006273,CUS000265,PROD0134,3,7315.92,21947.76,2026-01-28,Delivered,Debit Card
ORD0006274,CUS000326,PROD0285,3,22879.66,68638.98,2026-05-30,Shipped,Credit Card
ORD0006275,CUS000223,PROD0161,4,20929.14,83716.56,2025-05-04,Delivered,COD
ORD0006276,CUS000917,PROD0125,1,10486.69,10486.69,2025-11-07,Returned,COD
ORD0006277,CUS000678,PROD0205,5,19933.23,99666.15,2025-02-09,Cancelled,COD
ORD0006278,CUS000439,PROD0024,5,3204.88,16024.4,2024-11-28,Cancelled,UPI
ORD0006279,CUS000476,PROD0297,5,20326.0,101630.0,2026-05-18,Shipped,UPI
ORD0006280,CUS000768,PROD0017,5,24869.23,124346.15,2025-02-20,Pending,COD
ORD0006281,CUS000472,PROD0091,1,19804.62,19804.62,2026-02-17,Returned,Debit Card
ORD0006282,CUS000429,PROD0169,1,12925.7,12925.7,2025-10-21,Returned,COD
ORD0006283,CUS000899,PROD0033,1,29850.0,29850.0,2026-02-18,Shipped,Debit Card
ORD0006284,CUS000957,PROD0241,2,8718.93,17437.86,2025-05-27,Returned,Net Banking
ORD0006285,CUS000710,PROD0015,4,12156.3,48625.2,2024-11-23,Shipped,Credit Card
ORD0006286,CUS000724,PROD0246,2,27644.6,55289.2,2025-01-27,Cancelled,Credit Card
ORD0006287,CUS000136,PROD0093,3,4914.48,14743.44,2025-09-06,Shipped,Debit Card
ORD0006288,CUS000705,PROD0139,1,679.84,679.84,2025-02-14,Pending,COD
ORD0006289,CUS000422,PROD0118,1,2406.91,2406.91,2025-06-27,Shipped,Debit Card
ORD0006290,CUS000321,PROD0121,4,1548.11,6192.44,2024-08-26,Cancelled,Credit Card
ORD0006291,CUS000103,PROD0049,5,2794.43,13972.15,2025-03-19,Cancelled,UPI
ORD0006292,CUS000304,PROD0138,2,22087.1,44174.2,2025-05-04,Pending,UPI
ORD0006293,CUS000162,PROD0080,1,8257.43,8257.43,2025-11-09,Cancelled,Debit Card
ORD0006294,CUS000715,PROD0189,1,23820.4,23820.4,2025-10-20,Pending,UPI
ORD0006295,CUS000360,PROD0225,4,6501.49,26005.96,2024-11-21,Delivered,Credit Card
ORD0006296,CUS000674,PROD0264,4,20967.16,83868.64,2024-10-29,Delivered,UPI
ORD0006297,CUS000009,PROD0214,3,1270.68,3812.04,2024-10-04,Pending,COD
ORD0006298,CUS000317,PROD0146,1,16680.85,16680.85,2025-11-21,Returned,UPI
ORD0006299,CUS000553,PROD0099,5,24020.03,120100.15,2025-08-22,Pending,Credit Card
ORD0006300,CUS000040,PROD0099,4,24020.03,96080.12,2025-03-06,Cancelled,UPI
ORD0006301,CUS000859,PROD0069,3,17017.02,51051.06,2025-05-12,Cancelled,Credit Card
ORD0006302,CUS000932,PROD0029,5,11813.25,59066.25,2026-05-07,Shipped,Net Banking
ORD0006303,CUS000028,PROD0039,1,15050.85,15050.85,2025-10-28,Shipped,UPI
ORD0006304,CUS000632,PROD0197,3,23332.79,69998.37,2025-04-24,Cancelled,Debit Card
ORD0006305,CUS000180,PROD0296,5,19646.87,98234.35,2025-12-13,Delivered,Debit Card
ORD0006306,CUS000392,PROD0124,4,4369.61,17478.44,2025-06-03,Returned,Net Banking
ORD0006307,CUS000615,PROD0299,4,2120.1,8480.4,2025-06-18,Shipped,Debit Card
ORD0006308,CUS000240,PROD0292,3,925.26,2775.78,2026-04-04,Shipped,COD
ORD0006309,CUS000583,PROD0197,1,23332.79,23332.79,2026-02-16,Cancelled,Credit Card
ORD0006310,CUS000802,PROD0034,5,7551.56,37757.8,2025-11-10,Shipped,COD
ORD0006311,CUS000813,PROD0009,5,4590.72,22953.6,2024-10-07,Shipped,UPI
ORD0006312,CUS000670,PROD0065,3,15462.81,46388.43,2025-07-14,Shipped,UPI
ORD0006313,CUS000435,PROD0002,4,6294.38,25177.52,2026-02-17,Shipped,COD
ORD0006314,CUS000420,PROD0097,3,4727.95,14183.85,2024-07-25,Shipped,Debit Card
ORD0006315,CUS000552,PROD0154,5,4668.27,23341.35,2025-05-31,Pending,Debit Card
ORD0006316,CUS000214,PROD0122,3,20840.78,62522.34,2025-10-25,Returned,UPI
ORD0006317,CUS000391,PROD0053,5,5387.53,26937.65,2025-03-10,Returned,COD
ORD0006318,CUS000520,PROD0131,1,23313.34,23313.34,2025-05-22,Returned,UPI
ORD0006319,CUS000292,PROD0148,2,21363.56,42727.12,2026-02-15,Shipped,COD
ORD0006320,CUS000967,PROD0091,4,19804.62,79218.48,2025-09-24,Pending,Debit Card
ORD0006321,CUS000352,PROD0284,3,850.17,2550.51,2026-04-25,Delivered,Net Banking
ORD0006322,CUS000349,PROD0138,2,22087.1,44174.2,2026-02-24,Delivered,COD
ORD0006323,CUS000998,PROD0178,2,18913.86,37827.72,2025-12-27,Pending,COD
ORD0006324,CUS000279,PROD0192,5,21885.35,109426.75,2026-03-23,Returned,Credit Card
ORD0006325,CUS000438,PROD0128,5,18818.64,94093.2,2026-05-29,Pending,Net Banking
ORD0006326,CUS000215,PROD0146,3,16680.85,50042.55,2025-07-24,Cancelled,COD
ORD0006327,CUS000415,PROD0050,4,12696.79,50787.16,2025-05-11,Cancelled,Credit Card
ORD0006328,CUS000128,PROD0133,4,15987.91,63951.64,2025-12-16,Pending,COD
ORD0006329,CUS000039,PROD0104,1,18526.32,18526.32,2025-06-19,Pending,COD
ORD0006330,CUS000140,PROD0175,3,24653.26,73959.78,2026-02-06,Pending,COD
ORD0006331,CUS000957,PROD0234,2,2160.75,4321.5,2025-12-03,Cancelled,UPI
ORD0006332,CUS000529,PROD0206,4,5519.24,22076.96,2026-06-13,Returned,Net Banking
ORD0006333,CUS000552,PROD0231,5,18881.98,94409.9,2024-07-18,Pending,COD
ORD0006334,CUS000017,PROD0133,4,15987.91,63951.64,2025-05-22,Returned,Credit Card
ORD0006335,CUS000894,PROD0235,1,25761.43,25761.43,2024-10-10,Returned,COD
ORD0006336,CUS000867,PROD0027,1,21018.86,21018.86,2024-09-29,Cancelled,COD
ORD0006337,CUS000083,PROD0226,1,24110.23,24110.23,2025-05-16,Delivered,Debit Card
ORD0006338,CUS000816,PROD0269,3,22743.86,68231.58,2024-09-24,Returned,Credit Card
ORD0006339,CUS000492,PROD0173,4,20973.73,83894.92,2026-05-01,Cancelled,Net Banking
ORD0006340,CUS000001,PROD0222,3,28576.23,85728.69,2026-01-24,Cancelled,Credit Card
ORD0006341,CUS000433,PROD0278,5,26328.94,131644.7,2024-09-02,Delivered,Credit Card
ORD0006342,CUS000679,PROD0197,4,23332.79,93331.16,2024-10-28,Cancelled,UPI
ORD0006343,CUS000210,PROD0289,2,3732.69,7465.38,2024-11-09,Cancelled,Debit Card
ORD0006344,CUS000909,PROD0189,5,23820.4,119102.0,2025-04-06,Returned,COD
ORD0006345,CUS000020,PROD0265,3,12177.84,36533.52,2026-07-02,Cancelled,UPI
ORD0006346,CUS000801,PROD0009,3,4590.72,13772.16,2025-04-28,Returned,Net Banking
ORD0006347,CUS000497,PROD0296,2,19646.87,39293.74,2026-05-05,Cancelled,UPI
ORD0006348,CUS000845,PROD0024,2,3204.88,6409.76,2026-07-07,Cancelled,Debit Card
ORD0006349,CUS000074,PROD0288,4,23947.4,95789.6,2026-06-09,Returned,COD
ORD0006350,CUS000821,PROD0086,3,20746.71,62240.13,2025-01-19,Returned,Credit Card
ORD0006351,CUS000865,PROD0154,1,4668.27,4668.27,2025-06-06,Shipped,UPI
ORD0006352,CUS000552,PROD0029,2,11813.25,23626.5,2026-07-09,Cancelled,Net Banking
ORD0006353,CUS000774,PROD0220,2,11783.66,23567.32,2025-08-09,Returned,UPI
ORD0006354,CUS000645,PROD0264,1,20967.16,20967.16,2025-10-23,Returned,Debit Card
ORD0006355,CUS000587,PROD0265,3,12177.84,36533.52,2024-08-01,Shipped,Net Banking
ORD0006356,CUS000688,PROD0287,1,9940.32,9940.32,2026-04-09,Returned,Debit Card
ORD0006357,CUS000360,PROD0166,5,24202.61,121013.05,2024-08-09,Shipped,Credit Card
ORD0006358,CUS000789,PROD0044,1,284.1,284.1,2025-10-27,Delivered,Debit Card
ORD0006359,CUS000592,PROD0225,5,6501.49,32507.45,2026-01-11,Returned,COD
ORD0006360,CUS000991,PROD0171,1,22219.95,22219.95,2024-07-31,Pending,Debit Card
ORD0006361,CUS000659,PROD0001,3,5794.04,17382.12,2026-01-02,Pending,UPI
ORD0006362,CUS000471,PROD0076,4,27239.74,108958.96,2026-01-06,Cancelled,COD
ORD0006363,CUS000050,PROD0193,4,14802.7,59210.8,2025-01-30,Shipped,Net Banking
ORD0006364,CUS000151,PROD0168,4,22516.49,90065.96,2025-05-28,Delivered,Debit Card
ORD0006365,CUS000260,PROD0217,2,9089.29,18178.58,2025-11-18,Cancelled,UPI
ORD0006366,CUS000265,PROD0109,5,13647.9,68239.5,2026-07-04,Returned,COD
ORD0006367,CUS000239,PROD0194,2,14512.53,29025.06,2026-03-11,Delivered,COD
ORD0006368,CUS000201,PROD0037,2,2135.13,4270.26,2025-09-08,Shipped,UPI
ORD0006369,CUS000091,PROD0226,4,24110.23,96440.92,2025-03-02,Returned,Credit Card
ORD0006370,CUS000859,PROD0230,2,15816.36,31632.72,2025-07-02,Delivered,Net Banking
ORD0006371,CUS000888,PROD0155,3,3726.99,11180.97,2025-02-21,Cancelled,Net Banking
ORD0006372,CUS000178,PROD0237,4,11947.6,47790.4,2024-07-17,Returned,Debit Card
ORD0006373,CUS000966,PROD0199,2,3030.83,6061.66,2025-12-21,Returned,Net Banking
ORD0006374,CUS000714,PROD0276,3,16610.56,49831.68,2025-05-16,Delivered,COD
ORD0006375,CUS000501,PROD0284,5,850.17,4250.85,2025-12-07,Returned,UPI
ORD0006376,CUS000628,PROD0254,3,21628.63,64885.89,2024-08-22,Cancelled,UPI
ORD0006377,CUS000860,PROD0123,3,19023.05,57069.15,2026-05-09,Pending,UPI
ORD0006378,CUS000363,PROD0071,5,17318.77,86593.85,2024-12-08,Shipped,Net Banking
ORD0006379,CUS000900,PROD0236,3,22192.54,66577.62,2025-06-21,Delivered,Debit Card
ORD0006380,CUS000477,PROD0244,4,26855.71,107422.84,2025-09-11,Returned,COD
ORD0006381,CUS000026,PROD0244,3,26855.71,80567.13,2025-10-08,Cancelled,Debit Card
ORD0006382,CUS000432,PROD0012,4,9251.35,37005.4,2025-06-30,Returned,UPI
ORD0006383,CUS000612,PROD0042,3,11426.12,34278.36,2024-08-30,Returned,UPI
ORD0006384,CUS000091,PROD0103,3,22581.1,67743.3,2026-04-12,Delivered,UPI
ORD0006385,CUS000668,PROD0242,2,29783.31,59566.62,2026-05-29,Shipped,Credit Card
ORD0006386,CUS000659,PROD0030,1,21023.05,21023.05,2026-01-23,Delivered,COD
ORD0006387,CUS000816,PROD0143,1,12461.15,12461.15,2024-09-26,Returned,UPI
ORD0006388,CUS000744,PROD0204,3,21550.07,64650.21,2025-03-08,Pending,Debit Card
ORD0006389,CUS000740,PROD0124,3,4369.61,13108.83,2024-09-14,Cancelled,UPI
ORD0006390,CUS000982,PROD0126,5,1327.59,6637.95,2026-05-06,Cancelled,Net Banking
ORD0006391,CUS000351,PROD0188,2,27262.79,54525.58,2026-04-06,Shipped,Debit Card
ORD0006392,CUS000441,PROD0067,4,17331.22,69324.88,2025-08-05,Delivered,Credit Card
ORD0006393,CUS000478,PROD0019,3,9143.37,27430.11,2024-08-17,Delivered,COD
ORD0006394,CUS000062,PROD0041,1,28709.32,28709.32,2025-09-11,Shipped,UPI
ORD0006395,CUS000845,PROD0300,3,6717.61,20152.83,2026-07-06,Returned,Credit Card
ORD0006396,CUS000706,PROD0041,5,28709.32,143546.6,2025-03-23,Pending,COD
ORD0006397,CUS000754,PROD0291,5,2775.33,13876.65,2025-01-24,Returned,UPI
ORD0006398,CUS000561,PROD0042,1,11426.12,11426.12,2025-10-29,Delivered,UPI
ORD0006399,CUS000767,PROD0258,2,24895.55,49791.1,2025-03-25,Returned,UPI
ORD0006400,CUS000079,PROD0206,4,5519.24,22076.96,2024-08-08,Cancelled,UPI
ORD0006401,CUS000436,PROD0241,4,8718.93,34875.72,2025-09-29,Delivered,COD
ORD0006402,CUS000499,PROD0210,5,13769.31,68846.55,2026-01-07,Delivered,UPI
ORD0006403,CUS000422,PROD0237,5,11947.6,59738.0,2025-09-27,Returned,Net Banking
ORD0006404,CUS000726,PROD0281,2,6421.04,12842.08,2026-03-02,Pending,Credit Card
ORD0006405,CUS000378,PROD0191,2,24402.53,48805.06,2024-08-01,Returned,UPI
ORD0006406,CUS000540,PROD0192,1,21885.35,21885.35,2025-06-24,Pending,Credit Card
ORD0006407,CUS000719,PROD0142,2,20884.67,41769.34,2026-04-05,Shipped,Debit Card
ORD0006408,CUS000589,PROD0002,2,6294.38,12588.76,2024-08-07,Shipped,Net Banking
ORD0006409,CUS000876,PROD0217,3,9089.29,27267.87,2024-11-03,Delivered,UPI
ORD0006410,CUS000697,PROD0143,4,12461.15,49844.6,2025-07-09,Shipped,COD
ORD0006411,CUS000179,PROD0274,4,4166.02,16664.08,2024-08-01,Shipped,Credit Card
ORD0006412,CUS000364,PROD0130,1,24503.36,24503.36,2024-08-09,Delivered,Debit Card
ORD0006413,CUS000398,PROD0046,5,13145.19,65725.95,2024-07-28,Returned,Credit Card
ORD0006414,CUS000315,PROD0158,4,25971.81,103887.24,2024-12-14,Returned,Debit Card
ORD0006415,CUS000605,PROD0110,5,9668.45,48342.25,2025-01-21,Delivered,UPI
ORD0006416,CUS000348,PROD0233,5,25425.13,127125.65,2024-07-22,Shipped,UPI
ORD0006417,CUS000886,PROD0234,3,2160.75,6482.25,2024-12-10,Cancelled,Debit Card
