order_id,customer_id,product_id,quantity,unit_price,total_amount,order_date,status,payment_method
ORD0002654,CUS000614,PROD0001,5,5794.04,28970.2,2024-10-15,Returned,Credit Card
ORD0002655,CUS000512,PROD0118,2,2406.91,4813.82,2026-06-06,Shipped,Credit Card
ORD0002656,CUS000446,PROD0109,3,13647.9,40943.7,2026-07-05,Delivered,UPI
ORD0002657,CUS000436,PROD0197,2,23332.79,46665.58,2025-02-20,Shipped,UPI
ORD0002658,CUS000692,PROD0160,4,23337.95,93351.8,2024-11-19,Returned,Credit Card
ORD0002659,CUS000184,PROD0134,4,7315.92,29263.68,2025-01-31,Shipped,Net Banking
ORD0002660,CUS000477,PROD0265,1,12177.84,12177.84,2025-05-11,Delivered,UPI
ORD0002661,CUS000823,PROD0052,4,22016.46,88065.84,2026-04-02,Delivered,Debit Card
ORD0002662,CUS000589,PROD0164,2,13223.15,26446.3,2025-02-18,Pending,Net Banking
ORD0002663,CUS000498,PROD0233,1,25425.13,25425.13,2025-06-30,Returned,Net Banking
ORD0002664,CUS000436,PROD0028,3,7728.93,23186.79,2026-05-09,Cancelled,Credit Card
ORD0002665,CUS000382,PROD0231,5,18881.98,94409.9,2026-02-26,Returned,UPI
ORD0002666,CUS000115,PROD0274,3,4166.02,12498.06,2024-09-22,Shipped,Net Banking
ORD0002667,CUS000892,PROD0273,4,18387.16,73548.64,2025-04-21,Delivered,Debit Card
ORD0002668,CUS000971,PROD0004,3,4982.23,14946.69,2025-09-28,Pending,UPI
ORD0002669,CUS000833,PROD0102,5,17085.4,85427.0,2026-06-03,Pending,Net Banking
ORD0002670,CUS000476,PROD0223,1,10238.57,10238.57,2025-10-04,Cancelled,Credit Card
ORD0002671,CUS000472,PROD0063,4,27332.04,109328.16,2024-07-29,Cancelled,Credit Card
ORD0002672,CUS000436,PROD0190,3,7813.72,23441.16,2025-08-14,Cancelled,UPI
ORD0002673,CUS000274,PROD0013,5,27010.49,135052.45,2025-01-02,Shipped,UPI
ORD0002674,CUS000018,PROD0183,4,3387.59,13550.36,2025-02-18,Returned,UPI
ORD0002675,CUS000611,PROD0153,1,22366.91,22366.91,2026-03-10,Delivered,UPI
ORD0002676,CUS000757,PROD0019,5,9143.37,45716.85,2025-08-04,Returned,Debit Card
ORD0002677,CUS000548,PROD0090,1,22711.21,22711.21,2025-08-31,Delivered,Debit Card
ORD0002678,CUS000442,PROD0075,4,14845.27,59381.08,2026-06-27,Cancelled,UPI
ORD0002679,CUS000250,PROD0235,5,25761.43,128807.15,2026-05-25,Pending,COD
ORD0002680,CUS000079,PROD0235,1,25761.43,25761.43,2026-04-09,Cancelled,UPI
ORD0002681,CUS000624,PROD0020,2,11681.79,23363.58,2025-06-25,Delivered,Net Banking
ORD0002682,CUS000346,PROD0263,1,17159.77,17159.77,2026-04-11,Cancelled,Net Banking
ORD0002683,CUS000189,PROD0206,1,5519.24,5519.24,2025-06-03,Cancelled,Credit Card
ORD0002684,CUS000813,PROD0222,1,28576.23,28576.23,2026-07-16,Shipped,COD
ORD0002685,CUS000631,PROD0134,3,7315.92,21947.76,2025-02-13,Pending,COD
ORD0002686,CUS000384,PROD0125,1,10486.69,10486.69,2024-11-28,Pending,Net Banking
ORD0002687,CUS000282,PROD0111,4,8296.4,33185.6,2025-05-12,Shipped,UPI
ORD0002688,CUS000620,PROD0257,1,19453.11,19453.11,2025-04-22,Returned,Debit Card
ORD0002689,CUS000006,PROD0146,3,16680.85,50042.55,2025-04-26,Returned,Debit Card
ORD0002690,CUS000673,PROD0010,4,6905.88,27623.52,2024-12-20,Shipped,UPI
ORD0002691,CUS000614,PROD0137,4,9043.25,36173.0,2024-08-01,Cancelled,Credit Card
ORD0002692,CUS000019,PROD0114,2,15198.03,30396.06,2025-08-14,Cancelled,Debit Card
ORD0002693,CUS000295,PROD0033,5,29850.0,149250.0,2026-04-18,Pending,Net Banking
ORD0002694,CUS000337,PROD0216,5,13262.39,66311.95,2025-07-08,Pending,Net Banking
ORD0002695,CUS000013,PROD0244,5,26855.71,134278.55,2024-08-29,Cancelled,UPI
ORD0002696,CUS000843,PROD0164,3,13223.15,39669.45,2026-05-08,Returned,Debit Card
ORD0002697,CUS000216,PROD0237,4,11947.6,47790.4,2025-05-21,Pending,Debit Card
ORD0002698,CUS000413,PROD0200,3,16144.1,48432.3,2024-07-21,Delivered,COD
ORD0002699,CUS000575,PROD0041,4,28709.32,114837.28,2025-11-18,Cancelled,Credit Card
ORD0002700,CUS000379,PROD0107,5,4495.12,22475.6,2026-02-27,Cancelled,UPI
ORD0002701,CUS000691,PROD0162,4,20722.55,82890.2,2025-06-23,Returned,Credit Card
ORD0002702,CUS000599,PROD0080,5,8257.43,41287.15,2025-11-03,Shipped,COD
ORD0002703,CUS000442,PROD0181,5,14431.04,72155.2,2026-03-17,Returned,Credit Card
ORD0002704,CUS000762,PROD0146,5,16680.85,83404.25,2025-05-24,Returned,Debit Card
ORD0002705,CUS000135,PROD0193,5,14802.7,74013.5,2025-01-08,Returned,COD
ORD0002706,CUS000406,PROD0064,1,17603.07,17603.07,2024-07-19,Shipped,Debit Card
ORD0002707,CUS000297,PROD0057,5,28387.91,141939.55,2025-04-24,Shipped,Debit Card
ORD0002708,CUS000419,PROD0206,5,5519.24,27596.2,2024-11-12,Cancelled,Debit Card
ORD0002709,CUS000286,PROD0215,5,20383.4,101917.0,2024-09-27,Cancelled,UPI
ORD0002710,CUS000515,PROD0055,3,24824.0,74472.0,2025-12-17,Pending,COD
ORD0002711,CUS000880,PROD0201,2,1781.53,3563.06,2025-11-01,Returned,Net Banking
ORD0002712,CUS000846,PROD0238,3,9697.95,29093.85,2025-11-25,Returned,Debit Card
ORD0002713,CUS000296,PROD0091,4,19804.62,79218.48,2026-04-04,Delivered,COD
ORD0002714,CUS000672,PROD0172,4,16145.14,64580.56,2024-11-26,Shipped,Credit Card
ORD0002715,CUS000669,PROD0197,5,23332.79,116663.95,2025-01-17,Returned,Net Banking
ORD0002716,CUS000652,PROD0211,2,1136.32,2272.64,2024-12-23,Delivered,COD
ORD0002717,CUS000625,PROD0115,2,7756.98,15513.96,2025-10-18,Pending,COD
ORD0002718,CUS000585,PROD0042,5,11426.12,57130.6,2024-08-31,Returned,Credit Card
ORD0002719,CUS000256,PROD0167,5,4935.28,24676.4,2025-08-30,Shipped,COD
ORD0002720,CUS000975,PROD0242,1,29783.31,29783.31,2026-02-25,Cancelled,Credit Card
ORD0002721,CUS000524,PROD0200,5,16144.1,80720.5,2025-06-03,Shipped,Debit Card
ORD0002722,CUS000741,PROD0235,3,25761.43,77284.29,2025-02-02,Shipped,Debit Card
ORD0002723,CUS000331,PROD0242,2,29783.31,59566.62,2026-04-11,Shipped,UPI
ORD0002724,CUS000212,PROD0034,1,7551.56,7551.56,2025-08-02,Pending,Net Banking
ORD0002725,CUS000701,PROD0236,2,22192.54,44385.08,2025-03-12,Pending,Net Banking
ORD0002726,CUS000997,PROD0124,2,4369.61,8739.22,2025-03-30,Returned,COD
ORD0002727,CUS000858,PROD0057,5,28387.91,141939.55,2025-10-17,Cancelled,Debit Card
ORD0002728,CUS000740,PROD0126,4,1327.59,5310.36,2024-10-14,Delivered,Credit Card
ORD0002729,CUS000888,PROD0017,4,24869.23,99476.92,2025-01-22,Pending,Net Banking
ORD0002730,CUS000802,PROD0198,1,8780.24,8780.24,2026-05-09,Returned,UPI
ORD0002731,CUS000733,PROD0276,1,16610.56,16610.56,2025-10-23,Pending,COD
ORD0002732,CUS000493,PROD0013,4,27010.49,108041.96,2026-01-24,Delivered,UPI
ORD0002733,CUS000373,PROD0204,1,21550.07,21550.07,2025-08-23,Returned,COD
ORD0002734,CUS000807,PROD0226,4,24110.23,96440.92,2024-09-25,Delivered,Credit Card
ORD0002735,CUS000777,PROD0075,3,14845.27,44535.81,2025-01-22,Pending,Credit Card
ORD0002736,CUS000423,PROD0087,3,287.57,862.71,2025-05-25,Cancelled,Debit Card
ORD0002737,CUS000216,PROD0125,4,10486.69,41946.76,2025-12-01,Cancelled,Credit Card
ORD0002738,CUS000470,PROD0169,1,12925.7,12925.7,2025-02-07,Returned,Debit Card
ORD0002739,CUS000303,PROD0134,3,7315.92,21947.76,2026-02-03,Returned,UPI
ORD0002740,CUS000582,PROD0231,3,18881.98,56645.94,2024-10-08,Cancelled,COD
ORD0002741,CUS000152,PROD0019,2,9143.37,18286.74,2025-04-12,Pending,UPI
ORD0002742,CUS000902,PROD0014,2,5120.49,10240.98,2026-03-09,Cancelled,COD
ORD0002743,CUS000315,PROD0186,3,4912.6,14737.8,2026-05-12,Shipped,COD
ORD0002744,CUS000731,PROD0157,4,19222.02,76888.08,2025-06-06,Returned,UPI
ORD0002745,CUS000151,PROD0080,2,8257.43,16514.86,2026-04-26,Pending,UPI
ORD0002746,CUS000653,PROD0197,3,23332.79,69998.37,2025-02-26,Shipped,Credit Card
ORD0002747,CUS000311,PROD0109,5,13647.9,68239.5,2026-01-15,Shipped,COD
ORD0002748,CUS000373,PROD0007,3,3975.62,11926.86,2026-01-17,Pending,COD
ORD0002749,CUS000634,PROD0208,4,21080.49,84321.96,2025-04-15,Shipped,UPI
ORD0002750,CUS000874,PROD0080,5,8257.43,41287.15,2025-02-09,Pending,UPI
ORD0002751,CUS000388,PROD0268,3,16541.04,49623.12,2026-04-23,Returned,Debit Card
ORD0002752,CUS000180,PROD0269,4,22743.86,90975.44,2024-09-26,Returned,Net Banking
ORD0002753,CUS000351,PROD0008,1,8452.48,8452.48,2025-07-07,Shipped,UPI
ORD0002754,CUS000154,PROD0106,2,16760.25,33520.5,2026-05-18,Cancelled,COD
ORD0002755,CUS000366,PROD0062,2,17541.43,35082.86,2025-07-23,Returned,Net Banking
ORD0002756,CUS000861,PROD0292,1,925.26,925.26,2025-08-26,Pending,Debit Card
ORD0002757,CUS000681,PROD0104,3,18526.32,55578.96,2026-06-29,Delivered,Net Banking
ORD0002758,CUS000520,PROD0051,3,18854.69,56564.07,2025-12-08,Delivered,UPI
ORD0002759,CUS000867,PROD0284,5,850.17,4250.85,2025-07-14,Pending,Credit Card
ORD0002760,CUS000581,PROD0029,4,11813.25,47253.0,2026-05-01,Pending,Debit Card
ORD0002761,CUS000817,PROD0126,3,1327.59,3982.77,2026-04-29,Shipped,Debit Card
ORD0002762,CUS000182,PROD0117,4,5878.8,23515.2,2025-10-31,Delivered,COD
ORD0002763,CUS000285,PROD0137,5,9043.25,45216.25,2025-04-27,Delivered,Debit Card
ORD0002764,CUS000536,PROD0033,2,29850.0,59700.0,2026-03-28,Cancelled,Credit Card
ORD0002765,CUS000250,PROD0107,2,4495.12,8990.24,2025-06-02,Pending,COD
ORD0002766,CUS000101,PROD0245,4,14291.9,57167.6,2025-04-19,Pending,Credit Card
ORD0002767,CUS000202,PROD0164,1,13223.15,13223.15,2025-02-07,Returned,Credit Card
ORD0002768,CUS000488,PROD0227,1,15339.96,15339.96,2025-05-14,Shipped,Credit Card
ORD0002769,CUS000221,PROD0278,5,26328.94,131644.7,2026-03-23,Pending,Net Banking
ORD0002770,CUS000010,PROD0154,5,4668.27,23341.35,2024-08-29,Pending,Net Banking
ORD0002771,CUS000797,PROD0058,4,12136.03,48544.12,2025-09-07,Shipped,COD
ORD0002772,CUS000258,PROD0234,1,2160.75,2160.75,2025-09-04,Returned,COD
ORD0002773,CUS000647,PROD0139,4,679.84,2719.36,2026-06-07,Shipped,UPI
ORD0002774,CUS000527,PROD0260,4,6472.29,25889.16,2025-09-17,Cancelled,UPI
ORD0002775,CUS000255,PROD0136,5,3861.56,19307.8,2025-03-07,Cancelled,UPI
ORD0002776,CUS000317,PROD0288,5,23947.4,119737.0,2025-07-02,Returned,Credit Card
ORD0002777,CUS000007,PROD0094,4,25094.04,100376.16,2025-02-21,Cancelled,COD
ORD0002778,CUS000168,PROD0241,4,8718.93,34875.72,2025-10-26,Shipped,Credit Card
ORD0002779,CUS000097,PROD0222,3,28576.23,85728.69,2025-08-26,Returned,UPI
ORD0002780,CUS000199,PROD0276,2,16610.56,33221.12,2025-11-15,Delivered,Debit Card
ORD0002781,CUS000514,PROD0110,3,9668.45,29005.35,2025-11-19,Cancelled,UPI
ORD0002782,CUS000106,PROD0272,4,2848.13,11392.52,2026-07-13,Cancelled,COD
ORD0002783,CUS000689,PROD0108,5,15768.38,78841.9,2024-12-06,Shipped,UPI
ORD0002784,CUS000785,PROD0081,2,7798.27,15596.54,2026-02-07,Returned,Debit Card
ORD0002785,CUS000679,PROD0081,5,7798.27,38991.35,2025-02-27,Shipped,UPI
ORD0002786,CUS000670,PROD0265,4,12177.84,48711.36,2024-10-23,Pending,Net Banking
ORD0002787,CUS000956,PROD0138,2,22087.1,44174.2,2025-04-18,Cancelled,Net Banking
ORD0002788,CUS000149,PROD0156,3,11802.09,35406.27,2026-05-24,Cancelled,UPI
ORD0002789,CUS000461,PROD0182,3,7731.99,23195.97,2025-12-28,Cancelled,Net Banking
ORD0002790,CUS000781,PROD0289,4,3732.69,14930.76,2026-02-22,Returned,Credit Card
ORD0002791,CUS000992,PROD0207,1,3398.25,3398.25,2025-08-24,Returned,UPI
ORD0002792,CUS000786,PROD0072,4,3833.13,15332.52,2025-10-24,Cancelled,Credit Card
ORD0002793,CUS000678,PROD0104,2,18526.32,37052.64,2026-06-17,Cancelled,UPI
ORD0002794,CUS000330,PROD0192,1,21885.35,21885.35,2024-07-23,Returned,Net Banking
ORD0002795,CUS000574,PROD0167,5,4935.28,24676.4,2026-01-04,Shipped,Debit Card
ORD0002796,CUS000877,PROD0258,4,24895.55,99582.2,2025-05-10,Cancelled,Credit Card
ORD0002797,CUS000165,PROD0039,2,15050.85,30101.7,2024-12-21,Cancelled,Net Banking
ORD0002798,CUS000800,PROD0241,1,8718.93,8718.93,2025-06-01,Returned,Net Banking
ORD0002799,CUS000622,PROD0128,3,18818.64,56455.92,2025-02-08,Pending,Net Banking
ORD0002800,CUS000058,PROD0031,1,19147.21,19147.21,2025-09-13,Cancelled,UPI
ORD0002801,CUS000449,PROD0276,3,16610.56,49831.68,2025-11-01,Cancelled,Credit Card
ORD0002802,CUS000902,PROD0242,2,29783.31,59566.62,2024-09-11,Delivered,UPI
ORD0002803,CUS000895,PROD0212,2,6008.89,12017.78,2024-09-02,Shipped,COD
ORD0002804,CUS000205,PROD0154,5,4668.27,23341.35,2025-12-10,Pending,Credit Card
ORD0002805,CUS000336,PROD0225,2,6501.49,13002.98,2025-01-19,Pending,COD
ORD0002806,CUS000544,PROD0134,5,7315.92,36579.6,2025-04-14,Cancelled,Credit Card
ORD0002807,CUS000892,PROD0072,1,3833.13,3833.13,2026-01-01,Cancelled,UPI
ORD0002808,CUS000189,PROD0229,2,30975.27,61950.54,2024-07-21,Cancelled,Net Banking
ORD0002809,CUS000371,PROD0117,4,5878.8,23515.2,2025-10-30,Cancelled,Debit Card
ORD0002810,CUS000619,PROD0133,3,15987.91,47963.73,2025-02-07,Delivered,Debit Card
ORD0002811,CUS000438,PROD0062,4,17541.43,70165.72,2026-03-23,Returned,Net Banking
ORD0002812,CUS000062,PROD0025,5,1741.22,8706.1,2025-02-04,Pending,UPI
ORD0002813,CUS000448,PROD0009,5,4590.72,22953.6,2025-07-24,Delivered,COD
ORD0002814,CUS000504,PROD0168,5,22516.49,112582.45,2024-08-22,Cancelled,COD
ORD0002815,CUS000753,PROD0171,1,22219.95,22219.95,2025-01-29,Delivered,COD
ORD0002816,CUS000800,PROD0048,5,14248.87,71244.35,2025-03-05,Delivered,COD
ORD0002817,CUS000867,PROD0082,5,21113.78,105568.9,2025-09-03,Delivered,COD
ORD0002818,CUS000666,PROD0240,5,6365.95,31829.75,2025-04-07,Shipped,Credit Card
ORD0002819,CUS000477,PROD0221,3,25845.36,77536.08,2024-11-11,Returned,Debit Card
ORD0002820,CUS000187,PROD0170,1,25968.61,25968.61,2026-01-05,Pending,UPI
ORD0002821,CUS000800,PROD0233,5,25425.13,127125.65,2024-09-28,Returned,Credit Card
ORD0002822,CUS000301,PROD0206,5,5519.24,27596.2,2025-02-26,Delivered,COD
ORD0002823,CUS000009,PROD0200,1,16144.1,16144.1,2025-01-21,Shipped,UPI
ORD0002824,CUS000266,PROD0219,2,17649.86,35299.72,2025-11-26,Shipped,COD
ORD0002825,CUS000469,PROD0168,5,22516.49,112582.45,2024-12-30,Shipped,COD
ORD0002826,CUS000157,PROD0182,5,7731.99,38659.95,2024-08-10,Shipped,Debit Card
ORD0002827,CUS000186,PROD0106,3,16760.25,50280.75,2026-01-09,Delivered,Credit Card
ORD0002828,CUS000968,PROD0274,5,4166.02,20830.1,2025-06-30,Delivered,Debit Card
ORD0002829,CUS000978,PROD0277,3,28797.2,86391.6,2025-09-13,Delivered,UPI
ORD0002830,CUS000674,PROD0162,2,20722.55,41445.1,2026-05-01,Shipped,Debit Card
ORD0002831,CUS000435,PROD0156,2,11802.09,23604.18,2026-05-07,Cancelled,Debit Card
ORD0002832,CUS000028,PROD0112,3,7181.28,21543.84,2025-04-21,Shipped,Net Banking
ORD0002833,CUS000027,PROD0064,4,17603.07,70412.28,2025-09-12,Returned,Debit Card
ORD0002834,CUS000458,PROD0195,1,14955.53,14955.53,2024-10-02,Returned,Net Banking
ORD0002835,CUS000790,PROD0102,2,17085.4,34170.8,2024-07-24,Returned,COD
ORD0002836,CUS000993,PROD0064,1,17603.07,17603.07,2026-06-20,Shipped,COD
ORD0002837,CUS000125,PROD0297,5,20326.0,101630.0,2024-08-21,Shipped,Debit Card
ORD0002838,CUS000759,PROD0062,4,17541.43,70165.72,2025-11-03,Pending,UPI
ORD0002839,CUS000196,PROD0163,4,1208.14,4832.56,2026-05-12,Shipped,Credit Card
ORD0002840,CUS000490,PROD0260,3,6472.29,19416.87,2024-09-15,Cancelled,COD
ORD0002841,CUS000017,PROD0058,4,12136.03,48544.12,2025-05-18,Delivered,Net Banking
ORD0002842,CUS000985,PROD0216,4,13262.39,53049.56,2025-02-15,Delivered,UPI
ORD0002843,CUS000857,PROD0185,3,13433.26,40299.78,2024-08-22,Delivered,Net Banking
ORD0002844,CUS000719,PROD0154,2,4668.27,9336.54,2024-12-29,Delivered,Net Banking
ORD0002845,CUS000975,PROD0242,1,29783.31,29783.31,2024-08-16,Cancelled,UPI
ORD0002846,CUS000868,PROD0024,2,3204.88,6409.76,2024-11-15,Shipped,Debit Card
ORD0002847,CUS000132,PROD0290,1,17380.15,17380.15,2024-12-20,Pending,Debit Card
ORD0002848,CUS000781,PROD0072,4,3833.13,15332.52,2024-10-04,Delivered,Credit Card
ORD0002849,CUS000381,PROD0108,3,15768.38,47305.14,2026-07-07,Pending,Net Banking
ORD0002850,CUS000177,PROD0081,4,7798.27,31193.08,2025-10-24,Shipped,COD
ORD0002851,CUS000374,PROD0078,2,29776.45,59552.9,2024-12-19,Delivered,Debit Card
ORD0002852,CUS000209,PROD0016,4,20963.49,83853.96,2024-10-15,Cancelled,Net Banking
ORD0002853,CUS000637,PROD0192,3,21885.35,65656.05,2025-12-21,Cancelled,Credit Card
ORD0002854,CUS000030,PROD0014,3,5120.49,15361.47,2025-10-22,Returned,Credit Card
ORD0002855,CUS000048,PROD0074,4,17460.63,69842.52,2025-03-24,Pending,Net Banking
ORD0002856,CUS000162,PROD0269,2,22743.86,45487.72,2025-05-08,Delivered,Credit Card
ORD0002857,CUS000095,PROD0179,2,17837.41,35674.82,2024-08-06,Returned,Credit Card
ORD0002858,CUS000476,PROD0058,4,12136.03,48544.12,2024-11-15,Returned,COD
ORD0002859,CUS000878,PROD0226,2,24110.23,48220.46,2025-06-03,Pending,Credit Card
ORD0002860,CUS000481,PROD0160,4,23337.95,93351.8,2024-12-15,Cancelled,Debit Card
ORD0002861,CUS000375,PROD0166,5,24202.61,121013.05,2026-04-20,Pending,Credit Card
ORD0002862,CUS000767,PROD0245,4,14291.9,57167.6,2025-12-26,Pending,Debit Card
ORD0002863,CUS000528,PROD0065,2,15462.81,30925.62,2026-05-14,Shipped,Debit Card
ORD0002864,CUS000762,PROD0116,1,17821.57,17821.57,2024-11-29,Delivered,Net Banking
ORD0002865,CUS000108,PROD0145,5,4547.08,22735.4,2025-02-23,Shipped,Debit Card
ORD0002866,CUS000748,PROD0129,2,25302.52,50605.04,2025-05-24,Cancelled,UPI
ORD0002867,CUS000533,PROD0237,5,11947.6,59738.0,2026-04-20,Pending,COD
ORD0002868,CUS000336,PROD0137,2,9043.25,18086.5,2025-05-02,Returned,UPI
ORD0002869,CUS000755,PROD0075,5,14845.27,74226.35,2026-04-23,Delivered,Net Banking
ORD0002870,CUS000187,PROD0025,2,1741.22,3482.44,2026-01-03,Delivered,Debit Card
ORD0002871,CUS000166,PROD0018,2,2139.17,4278.34,2025-04-03,Returned,UPI
ORD0002872,CUS000493,PROD0006,5,6230.43,31152.15,2025-07-11,Returned,UPI
ORD0002873,CUS000416,PROD0097,5,4727.95,23639.75,2025-12-08,Returned,Debit Card
ORD0002874,CUS000270,PROD0233,5,25425.13,127125.65,2026-05-22,Pending,Net Banking
ORD0002875,CUS000672,PROD0061,3,20623.81,61871.43,2025-07-25,Pending,UPI
ORD0002876,CUS000262,PROD0173,2,20973.73,41947.46,2024-08-01,Cancelled,Net Banking
ORD0002877,CUS000680,PROD0282,4,19010.43,76041.72,2025-04-22,Delivered,UPI
ORD0002878,CUS000065,PROD0266,3,18390.12,55170.36,2024-07-23,Cancelled,Net Banking
ORD0002879,CUS000130,PROD0014,5,5120.49,25602.45,2025-01-12,Delivered,Debit Card
ORD0002880,CUS000124,PROD0235,1,25761.43,25761.43,2026-01-21,Pending,UPI
ORD0002881,CUS000315,PROD0065,3,15462.81,46388.43,2025-03-08,Returned,Net Banking
ORD0002882,CUS000990,PROD0284,1,850.17,850.17,2025-06-20,Pending,Debit Card
ORD0002883,CUS000200,PROD0204,5,21550.07,107750.35,2026-02-15,Shipped,Debit Card
ORD0002884,CUS000752,PROD0009,2,4590.72,9181.44,2025-11-12,Cancelled,COD
ORD0002885,CUS000881,PROD0078,5,29776.45,148882.25,2025-03-16,Pending,COD
ORD0002886,CUS000372,PROD0025,5,1741.22,8706.1,2025-10-06,Pending,Debit Card
ORD0002887,CUS000384,PROD0272,2,2848.13,5696.26,2024-08-24,Shipped,Credit Card
ORD0002888,CUS000232,PROD0085,5,8104.8,40524.0,2026-04-04,Shipped,COD
ORD0002889,CUS000286,PROD0218,2,4350.83,8701.66,2024-07-30,Delivered,Net Banking
ORD0002890,CUS000923,PROD0152,4,26147.24,104588.96,2025-05-22,Pending,Net Banking
ORD0002891,CUS000330,PROD0244,4,26855.71,107422.84,2024-09-06,Shipped,UPI
ORD0002892,CUS000258,PROD0001,1,5794.04,5794.04,2025-11-12,Pending,UPI
ORD0002893,CUS000609,PROD0107,5,4495.12,22475.6,2025-07-04,Delivered,Credit Card
ORD0002894,CUS000148,PROD0211,2,1136.32,2272.64,2024-11-18,Returned,Debit Card
ORD0002895,CUS000806,PROD0125,4,10486.69,41946.76,2025-04-23,Shipped,Net Banking
ORD0002896,CUS000199,PROD0201,5,1781.53,8907.65,2025-04-09,Shipped,UPI
ORD0002897,CUS000987,PROD0037,2,2135.13,4270.26,2026-04-06,Cancelled,Debit Card
ORD0002898,CUS000744,PROD0206,1,5519.24,5519.24,2026-05-26,Pending,Debit Card
ORD0002899,CUS000146,PROD0106,4,16760.25,67041.0,2025-07-28,Cancelled,UPI
ORD0002900,CUS000534,PROD0006,1,6230.43,6230.43,2026-05-21,Cancelled,COD
ORD0002901,CUS000483,PROD0053,5,5387.53,26937.65,2026-06-20,Shipped,Net Banking
ORD0002902,CUS000555,PROD0153,1,22366.91,22366.91,2025-11-20,Pending,Net Banking
ORD0002903,CUS000902,PROD0079,1,18717.68,18717.68,2024-11-01,Cancelled,UPI
ORD0002904,CUS000859,PROD0021,4,14266.73,57066.92,2026-04-06,Cancelled,Credit Card
ORD0002905,CUS000600,PROD0239,4,11826.87,47307.48,2025-02-02,Shipped,Net Banking
ORD0002906,CUS000536,PROD0150,2,22442.29,44884.58,2025-10-08,Delivered,Credit Card
ORD0002907,CUS000891,PROD0186,2,4912.6,9825.2,2026-03-04,Returned,Net Banking
ORD0002908,CUS000654,PROD0216,1,13262.39,13262.39,2025-11-02,Delivered,UPI
ORD0002909,CUS000656,PROD0142,3,20884.67,62654.01,2025-08-02,Pending,UPI
ORD0002910,CUS000366,PROD0215,3,20383.4,61150.2,2026-02-10,Delivered,Credit Card
ORD0002911,CUS000249,PROD0052,4,22016.46,88065.84,2026-04-21,Pending,Net Banking
ORD0002912,CUS000445,PROD0114,5,15198.03,75990.15,2024-10-02,Cancelled,Credit Card
ORD0002913,CUS000622,PROD0250,5,21463.63,107318.15,2024-09-16,Pending,Net Banking
ORD0002914,CUS000044,PROD0266,4,18390.12,73560.48,2025-01-01,Pending,Credit Card
ORD0002915,CUS000098,PROD0051,5,18854.69,94273.45,2024-12-10,Delivered,Debit Card
ORD0002916,CUS000689,PROD0185,5,13433.26,67166.3,2025-04-11,Pending,Net Banking
