order_id,customer_id,product_id,quantity,unit_price,total_amount,order_date,status,payment_method
ORD0000934,CUS000545,PROD0052,2,22016.46,44032.92,2024-10-05,Returned,Debit Card
ORD0000935,CUS000673,PROD0099,5,24020.03,120100.15,2026-07-03,Shipped,COD
ORD0000936,CUS000768,PROD0092,5,17318.93,86594.65,2025-10-21,Pending,Net Banking
ORD0000937,CUS000367,PROD0055,5,24824.0,124120.0,2025-12-17,Returned,Net Banking
ORD0000938,CUS000812,PROD0054,2,5039.66,10079.32,2025-08-03,Shipped,COD
ORD0000939,CUS000346,PROD0206,5,5519.24,27596.2,2024-08-03,Shipped,COD
ORD0000940,CUS000925,PROD0227,3,15339.96,46019.88,2025-01-18,Cancelled,COD
ORD0000941,CUS000423,PROD0167,3,4935.28,14805.84,2025-03-31,Returned,UPI
ORD0000942,CUS000559,PROD0124,5,4369.61,21848.05,2025-10-29,Shipped,Net Banking
ORD0000943,CUS000369,PROD0282,3,19010.43,57031.29,2025-09-20,Returned,Net Banking
ORD0000944,CUS000744,PROD0204,1,21550.07,21550.07,2025-09-26,Delivered,UPI
ORD0000945,CUS000139,PROD0009,5,4590.72,22953.6,2024-08-28,Cancelled,Credit Card
ORD0000946,CUS000220,PROD0154,2,4668.27,9336.54,2025-02-28,Cancelled,Credit Card
ORD0000947,CUS000524,PROD0142,5,20884.67,104423.35,2026-05-09,Pending,COD
ORD0000948,CUS000097,PROD0293,2,29184.94,58369.88,2025-08-02,Delivered,Net Banking
ORD0000949,CUS000142,PROD0183,2,3387.59,6775.18,2026-01-20,Cancelled,UPI
ORD0000950,CUS000239,PROD0299,2,2120.1,4240.2,2026-01-25,Cancelled,UPI
ORD0000951,CUS000410,PROD0048,5,14248.87,71244.35,2026-03-31,Pending,Debit Card
ORD0000952,CUS000812,PROD0040,3,22078.27,66234.81,2026-04-02,Returned,Debit Card
ORD0000953,CUS000840,PROD0250,5,21463.63,107318.15,2025-10-01,Delivered,COD
ORD0000954,CUS000749,PROD0154,1,4668.27,4668.27,2025-09-17,Pending,Net Banking
ORD0000955,CUS000944,PROD0041,1,28709.32,28709.32,2024-07-29,Cancelled,UPI
ORD0000956,CUS000953,PROD0223,4,10238.57,40954.28,2026-07-03,Delivered,Debit Card
ORD0000957,CUS000056,PROD0006,4,6230.43,24921.72,2025-04-28,Cancelled,COD
ORD0000958,CUS000553,PROD0022,3,23884.04,71652.12,2026-04-22,Pending,Debit Card
ORD0000959,CUS000715,PROD0168,5,22516.49,112582.45,2024-11-25,Shipped,Debit Card
ORD0000960,CUS000995,PROD0026,4,7086.68,28346.72,2025-01-14,Returned,COD
ORD0000961,CUS000093,PROD0295,5,9874.53,49372.65,2024-09-03,Shipped,Net Banking
ORD0000962,CUS000152,PROD0149,4,8914.3,35657.2,2024-12-23,Shipped,UPI
ORD0000963,CUS000586,PROD0043,4,657.14,2628.56,2025-07-25,Delivered,COD
ORD0000964,CUS000088,PROD0205,3,19933.23,59799.69,2024-10-24,Returned,COD
ORD0000965,CUS000781,PROD0223,2,10238.57,20477.14,2025-12-27,Shipped,Net Banking
ORD0000966,CUS000500,PROD0287,2,9940.32,19880.64,2025-01-11,Returned,COD
ORD0000967,CUS000631,PROD0101,5,27412.47,137062.35,2026-03-27,Pending,Debit Card
ORD0000968,CUS000273,PROD0125,1,10486.69,10486.69,2025-03-21,Returned,UPI
ORD0000969,CUS000116,PROD0295,1,9874.53,9874.53,2026-01-12,Returned,Net Banking
ORD0000970,CUS000196,PROD0188,3,27262.79,81788.37,2025-01-15,Cancelled,UPI
ORD0000971,CUS000174,PROD0013,3,27010.49,81031.47,2025-06-11,Cancelled,COD
ORD0000972,CUS000150,PROD0227,5,15339.96,76699.8,2025-10-05,Returned,Credit Card
ORD0000973,CUS000702,PROD0120,2,9445.17,18890.34,2026-07-09,Cancelled,Debit Card
ORD0000974,CUS000758,PROD0044,1,284.1,284.1,2025-03-02,Delivered,Debit Card
ORD0000975,CUS000015,PROD0076,3,27239.74,81719.22,2025-02-08,Cancelled,Credit Card
ORD0000976,CUS000483,PROD0157,4,19222.02,76888.08,2024-11-21,Delivered,UPI
ORD0000977,CUS000217,PROD0108,5,15768.38,78841.9,2026-07-09,Shipped,COD
ORD0000978,CUS000562,PROD0268,3,16541.04,49623.12,2025-07-20,Returned,COD
ORD0000979,CUS000386,PROD0073,1,29196.83,29196.83,2024-09-22,Pending,COD
ORD0000980,CUS000175,PROD0023,3,12165.2,36495.6,2025-10-22,Delivered,UPI
ORD0000981,CUS000278,PROD0103,5,22581.1,112905.5,2024-11-02,Delivered,Net Banking
ORD0000982,CUS000398,PROD0005,1,2268.03,2268.03,2024-12-17,Cancelled,UPI
ORD0000983,CUS000300,PROD0056,1,18196.44,18196.44,2024-08-22,Returned,Debit Card
ORD0000984,CUS000727,PROD0195,5,14955.53,74777.65,2024-07-31,Delivered,UPI
ORD0000985,CUS000545,PROD0249,5,18771.52,93857.6,2025-03-02,Delivered,Debit Card
ORD0000986,CUS000990,PROD0102,5,17085.4,85427.0,2025-09-01,Returned,COD
ORD0000987,CUS000254,PROD0012,1,9251.35,9251.35,2025-08-04,Pending,UPI
ORD0000988,CUS000403,PROD0171,4,22219.95,88879.8,2026-05-02,Shipped,Credit Card
ORD0000989,CUS000364,PROD0178,3,18913.86,56741.58,2026-01-28,Cancelled,Debit Card
ORD0000990,CUS000832,PROD0257,3,19453.11,58359.33,2026-01-14,Delivered,UPI
ORD0000991,CUS000967,PROD0199,1,3030.83,3030.83,2025-12-03,Pending,UPI
ORD0000992,CUS000350,PROD0116,2,17821.57,35643.14,2026-05-15,Returned,Debit Card
ORD0000993,CUS000534,PROD0045,4,1623.55,6494.2,2025-05-16,Pending,Debit Card
ORD0000994,CUS000587,PROD0214,2,1270.68,2541.36,2024-09-16,Shipped,Net Banking
ORD0000995,CUS000338,PROD0160,5,23337.95,116689.75,2025-04-01,Returned,COD
ORD0000996,CUS000669,PROD0068,2,3786.23,7572.46,2025-04-19,Shipped,COD
ORD0000997,CUS000884,PROD0278,2,26328.94,52657.88,2026-01-26,Shipped,UPI
ORD0000998,CUS000441,PROD0269,2,22743.86,45487.72,2025-04-10,Shipped,COD
ORD0000999,CUS000070,PROD0081,3,7798.27,23394.81,2025-10-14,Pending,COD
ORD0001000,CUS000326,PROD0061,2,20623.81,41247.62,2025-08-27,Shipped,Credit Card
ORD0001001,CUS000985,PROD0164,4,13223.15,52892.6,2025-08-20,Returned,UPI
ORD0001002,CUS000156,PROD0227,3,15339.96,46019.88,2025-08-14,Shipped,Credit Card
ORD0001003,CUS000027,PROD0068,2,3786.23,7572.46,2026-06-03,Pending,COD
ORD0001004,CUS000581,PROD0137,5,9043.25,45216.25,2026-06-01,Pending,Debit Card
ORD0001005,CUS000704,PROD0119,2,3019.59,6039.18,2024-07-28,Delivered,UPI
ORD0001006,CUS000138,PROD0041,4,28709.32,114837.28,2024-12-25,Pending,COD
ORD0001007,CUS000189,PROD0241,3,8718.93,26156.79,2026-07-08,Returned,Net Banking
ORD0001008,CUS000168,PROD0243,2,23289.34,46578.68,2025-04-15,Shipped,Debit Card
ORD0001009,CUS000783,PROD0017,4,24869.23,99476.92,2025-07-19,Delivered,UPI
ORD0001010,CUS000761,PROD0212,2,6008.89,12017.78,2025-04-29,Shipped,Debit Card
ORD0001011,CUS000950,PROD0034,2,7551.56,15103.12,2026-04-16,Returned,COD
ORD0001012,CUS000888,PROD0251,3,15530.24,46590.72,2025-09-09,Returned,Debit Card
ORD0001013,CUS000795,PROD0219,4,17649.86,70599.44,2025-10-02,Delivered,COD
ORD0001014,CUS000404,PROD0195,3,14955.53,44866.59,2025-07-23,Pending,COD
ORD0001015,CUS000657,PROD0275,5,10343.7,51718.5,2026-03-12,Delivered,COD
ORD0001016,CUS000468,PROD0056,4,18196.44,72785.76,2025-12-08,Delivered,Debit Card
ORD0001017,CUS000406,PROD0266,5,18390.12,91950.6,2026-03-26,Delivered,COD
ORD0001018,CUS000784,PROD0199,5,3030.83,15154.15,2025-05-19,Delivered,Debit Card
ORD0001019,CUS000408,PROD0150,4,22442.29,89769.16,2025-08-11,Cancelled,UPI
ORD0001020,CUS000433,PROD0237,2,11947.6,23895.2,2025-04-02,Cancelled,COD
ORD0001021,CUS000926,PROD0028,5,7728.93,38644.65,2026-04-28,Shipped,Net Banking
ORD0001022,CUS000740,PROD0232,1,6867.92,6867.92,2026-06-01,Pending,Credit Card
ORD0001023,CUS000961,PROD0093,5,4914.48,24572.4,2025-09-11,Pending,Debit Card
ORD0001024,CUS000332,PROD0202,4,15240.25,60961.0,2024-11-11,Returned,Credit Card
ORD0001025,CUS000605,PROD0092,4,17318.93,69275.72,2024-09-11,Shipped,Net Banking
ORD0001026,CUS000332,PROD0047,3,15946.88,47840.64,2024-08-27,Shipped,Credit Card
ORD0001027,CUS000724,PROD0047,1,15946.88,15946.88,2025-04-01,Returned,UPI
ORD0001028,CUS000725,PROD0044,5,284.1,1420.5,2025-03-09,Returned,COD
ORD0001029,CUS000564,PROD0082,4,21113.78,84455.12,2026-03-03,Returned,Credit Card
ORD0001030,CUS000580,PROD0088,3,1011.8,3035.4,2025-06-13,Shipped,Debit Card
ORD0001031,CUS000788,PROD0075,2,14845.27,29690.54,2025-04-01,Delivered,Net Banking
ORD0001032,CUS000748,PROD0158,3,25971.81,77915.43,2025-01-04,Returned,UPI
ORD0001033,CUS000921,PROD0093,1,4914.48,4914.48,2026-05-09,Shipped,Debit Card
ORD0001034,CUS000784,PROD0002,5,6294.38,31471.9,2025-10-22,Cancelled,Credit Card
ORD0001035,CUS000876,PROD0235,4,25761.43,103045.72,2024-12-10,Returned,COD
ORD0001036,CUS000904,PROD0003,5,23611.22,118056.1,2025-04-27,Returned,Debit Card
ORD0001037,CUS000676,PROD0112,5,7181.28,35906.4,2024-12-21,Returned,Net Banking
ORD0001038,CUS000082,PROD0210,4,13769.31,55077.24,2026-04-25,Pending,COD
ORD0001039,CUS000904,PROD0004,2,4982.23,9964.46,2024-11-11,Pending,UPI
ORD0001040,CUS000051,PROD0286,2,25705.23,51410.46,2025-07-17,Shipped,Debit Card
ORD0001041,CUS000038,PROD0029,3,11813.25,35439.75,2026-03-12,Shipped,Credit Card
ORD0001042,CUS000306,PROD0296,5,19646.87,98234.35,2025-02-26,Cancelled,Credit Card
ORD0001043,CUS000427,PROD0026,1,7086.68,7086.68,2025-07-24,Shipped,Debit Card
ORD0001044,CUS000677,PROD0146,5,16680.85,83404.25,2025-06-20,Pending,COD
ORD0001045,CUS000990,PROD0288,2,23947.4,47894.8,2025-12-18,Returned,COD
ORD0001046,CUS000096,PROD0185,1,13433.26,13433.26,2025-05-26,Cancelled,UPI
ORD0001047,CUS000840,PROD0189,4,23820.4,95281.6,2025-10-23,Delivered,Net Banking
ORD0001048,CUS000300,PROD0282,1,19010.43,19010.43,2025-12-26,Returned,Debit Card
ORD0001049,CUS000338,PROD0063,3,27332.04,81996.12,2024-10-01,Pending,Net Banking
ORD0001050,CUS000713,PROD0269,2,22743.86,45487.72,2026-05-18,Shipped,COD
ORD0001051,CUS000586,PROD0030,1,21023.05,21023.05,2024-10-07,Pending,Credit Card
ORD0001052,CUS000957,PROD0248,5,9465.16,47325.8,2026-04-12,Cancelled,Net Banking
ORD0001053,CUS000539,PROD0163,3,1208.14,3624.42,2025-07-27,Pending,COD
ORD0001054,CUS000630,PROD0182,2,7731.99,15463.98,2026-03-04,Pending,Net Banking
ORD0001055,CUS000505,PROD0267,4,28287.72,113150.88,2025-03-29,Shipped,COD
ORD0001056,CUS000199,PROD0120,3,9445.17,28335.51,2024-10-06,Delivered,Credit Card
ORD0001057,CUS000641,PROD0013,4,27010.49,108041.96,2025-12-23,Delivered,Debit Card
ORD0001058,CUS000047,PROD0213,4,30425.44,121701.76,2024-07-31,Cancelled,UPI
ORD0001059,CUS000012,PROD0287,2,9940.32,19880.64,2025-08-25,Shipped,UPI
ORD0001060,CUS000316,PROD0131,1,23313.34,23313.34,2024-08-17,Cancelled,COD
ORD0001061,CUS000786,PROD0282,3,19010.43,57031.29,2025-06-17,Delivered,Credit Card
ORD0001062,CUS000406,PROD0171,3,22219.95,66659.85,2024-09-01,Pending,COD
ORD0001063,CUS000199,PROD0015,2,12156.3,24312.6,2024-08-29,Cancelled,UPI
ORD0001064,CUS000817,PROD0246,4,27644.6,110578.4,2024-12-01,Delivered,Debit Card
ORD0001065,CUS000643,PROD0247,2,19853.05,39706.1,2025-08-12,Returned,COD
ORD0001066,CUS000803,PROD0172,4,16145.14,64580.56,2025-08-11,Returned,Credit Card
ORD0001067,CUS000579,PROD0267,3,28287.72,84863.16,2026-04-13,Cancelled,COD
ORD0001068,CUS000214,PROD0275,1,10343.7,10343.7,2026-03-09,Pending,UPI
ORD0001069,CUS000993,PROD0182,1,7731.99,7731.99,2026-01-06,Shipped,UPI
ORD0001070,CUS000385,PROD0016,3,20963.49,62890.47,2024-10-17,Pending,Debit Card
ORD0001071,CUS000399,PROD0293,5,29184.94,145924.7,2025-08-09,Shipped,COD
ORD0001072,CUS000723,PROD0060,3,27862.37,83587.11,2026-02-28,Cancelled,Credit Card
ORD0001073,CUS000089,PROD0140,4,15058.73,60234.92,2025-11-01,Returned,Debit Card
ORD0001074,CUS000850,PROD0191,4,24402.53,97610.12,2024-08-04,Cancelled,Debit Card
ORD0001075,CUS000180,PROD0269,3,22743.86,68231.58,2025-03-26,Delivered,UPI
ORD0001076,CUS000936,PROD0020,2,11681.79,23363.58,2025-01-18,Delivered,Net Banking
ORD0001077,CUS000819,PROD0260,1,6472.29,6472.29,2025-02-05,Returned,COD
ORD0001078,CUS000349,PROD0079,2,18717.68,37435.36,2026-03-01,Returned,COD
ORD0001079,CUS000147,PROD0159,3,725.56,2176.68,2025-06-27,Delivered,COD
ORD0001080,CUS000742,PROD0068,2,3786.23,7572.46,2026-04-12,Delivered,Net Banking
ORD0001081,CUS000119,PROD0199,5,3030.83,15154.15,2025-07-22,Delivered,UPI
ORD0001082,CUS000893,PROD0023,5,12165.2,60826.0,2025-05-25,Delivered,UPI
ORD0001083,CUS000106,PROD0240,1,6365.95,6365.95,2026-01-18,Pending,UPI
ORD0001084,CUS000777,PROD0012,5,9251.35,46256.75,2024-10-21,Cancelled,Debit Card
ORD0001085,CUS000198,PROD0165,2,13221.55,26443.1,2024-11-08,Cancelled,UPI
ORD0001086,CUS000792,PROD0273,3,18387.16,55161.48,2025-07-01,Returned,Credit Card
ORD0001087,CUS000162,PROD0140,2,15058.73,30117.46,2025-10-07,Cancelled,Credit Card
ORD0001088,CUS000574,PROD0008,5,8452.48,42262.4,2024-07-27,Pending,Credit Card
ORD0001089,CUS000359,PROD0106,5,16760.25,83801.25,2025-02-14,Pending,UPI
ORD0001090,CUS000966,PROD0139,2,679.84,1359.68,2025-03-17,Cancelled,COD
ORD0001091,CUS000073,PROD0126,2,1327.59,2655.18,2025-09-23,Cancelled,COD
ORD0001092,CUS000455,PROD0174,5,20807.12,104035.6,2026-05-09,Delivered,Debit Card
ORD0001093,CUS000925,PROD0015,4,12156.3,48625.2,2025-08-05,Delivered,Credit Card
ORD0001094,CUS000089,PROD0197,1,23332.79,23332.79,2025-10-28,Returned,Net Banking
ORD0001095,CUS000913,PROD0092,5,17318.93,86594.65,2024-11-24,Pending,Net Banking
ORD0001096,CUS000341,PROD0183,3,3387.59,10162.77,2025-06-04,Shipped,COD
ORD0001097,CUS000582,PROD0041,4,28709.32,114837.28,2025-11-26,Shipped,Credit Card
ORD0001098,CUS000467,PROD0240,1,6365.95,6365.95,2025-05-15,Cancelled,Net Banking
ORD0001099,CUS000971,PROD0241,2,8718.93,17437.86,2024-12-09,Shipped,Debit Card
ORD0001100,CUS000402,PROD0133,3,15987.91,47963.73,2025-05-13,Shipped,UPI
ORD0001101,CUS000500,PROD0167,4,4935.28,19741.12,2024-10-14,Delivered,Credit Card
ORD0001102,CUS000360,PROD0244,1,26855.71,26855.71,2025-09-03,Returned,Net Banking
ORD0001103,CUS000787,PROD0088,3,1011.8,3035.4,2025-07-16,Cancelled,COD
ORD0001104,CUS000521,PROD0295,2,9874.53,19749.06,2026-01-18,Delivered,Net Banking
ORD0001105,CUS000570,PROD0055,3,24824.0,74472.0,2026-04-17,Delivered,UPI
ORD0001106,CUS000411,PROD0273,4,18387.16,73548.64,2025-01-28,Pending,Net Banking
ORD0001107,CUS000250,PROD0123,5,19023.05,95115.25,2024-11-14,Pending,Debit Card
ORD0001108,CUS000068,PROD0247,4,19853.05,79412.2,2025-04-22,Cancelled,Debit Card
ORD0001109,CUS000581,PROD0221,4,25845.36,103381.44,2026-06-30,Cancelled,COD
ORD0001110,CUS000679,PROD0121,2,1548.11,3096.22,2026-04-20,Delivered,COD
ORD0001111,CUS000607,PROD0250,1,21463.63,21463.63,2026-06-27,Pending,Net Banking
ORD0001112,CUS000100,PROD0167,5,4935.28,24676.4,2026-04-24,Returned,Debit Card
ORD0001113,CUS000072,PROD0158,4,25971.81,103887.24,2025-09-03,Pending,Credit Card
ORD0001114,CUS000507,PROD0195,3,14955.53,44866.59,2024-11-21,Delivered,Credit Card
ORD0001115,CUS000909,PROD0112,2,7181.28,14362.56,2025-03-28,Pending,Credit Card
ORD0001116,CUS000464,PROD0076,2,27239.74,54479.48,2026-04-21,Pending,UPI
ORD0001117,CUS000592,PROD0200,5,16144.1,80720.5,2025-12-05,Returned,Debit Card
ORD0001118,CUS000307,PROD0106,3,16760.25,50280.75,2025-10-30,Pending,UPI
ORD0001119,CUS000092,PROD0223,3,10238.57,30715.71,2025-12-19,Pending,Credit Card
ORD0001120,CUS000868,PROD0262,4,2400.12,9600.48,2024-07-31,Shipped,UPI
ORD0001121,CUS000923,PROD0032,3,5297.14,15891.42,2025-12-05,Pending,Credit Card
ORD0001122,CUS000841,PROD0001,5,5794.04,28970.2,2026-06-29,Cancelled,Credit Card
ORD0001123,CUS000241,PROD0145,1,4547.08,4547.08,2024-07-22,Returned,COD
ORD0001124,CUS000729,PROD0202,3,15240.25,45720.75,2025-08-10,Returned,Net Banking
ORD0001125,CUS000559,PROD0196,4,18569.56,74278.24,2025-08-27,Shipped,Debit Card
ORD0001126,CUS000193,PROD0244,2,26855.71,53711.42,2025-04-01,Pending,Net Banking
ORD0001127,CUS000158,PROD0185,4,13433.26,53733.04,2024-10-21,Cancelled,Debit Card
ORD0001128,CUS000074,PROD0069,1,17017.02,17017.02,2025-10-05,Delivered,Debit Card
ORD0001129,CUS000999,PROD0250,4,21463.63,85854.52,2026-06-23,Shipped,Credit Card
ORD0001130,CUS000881,PROD0071,4,17318.77,69275.08,2025-10-07,Returned,COD
ORD0001131,CUS000185,PROD0218,5,4350.83,21754.15,2026-04-06,Returned,COD
ORD0001132,CUS000840,PROD0218,5,4350.83,21754.15,2025-09-09,Returned,Net Banking
ORD0001133,CUS000191,PROD0182,2,7731.99,15463.98,2026-03-19,Returned,COD
ORD0001134,CUS000511,PROD0004,5,4982.23,24911.15,2026-03-01,Shipped,COD
ORD0001135,CUS000949,PROD0138,4,22087.1,88348.4,2024-07-28,Pending,COD
ORD0001136,CUS000039,PROD0188,1,27262.79,27262.79,2025-10-09,Pending,Net Banking
ORD0001137,CUS000595,PROD0189,1,23820.4,23820.4,2025-01-15,Returned,Credit Card
ORD0001138,CUS000880,PROD0073,5,29196.83,145984.15,2024-12-10,Cancelled,Net Banking
ORD0001139,CUS000536,PROD0265,1,12177.84,12177.84,2026-06-25,Pending,Credit Card
ORD0001140,CUS000646,PROD0126,4,1327.59,5310.36,2025-04-24,Delivered,COD
ORD0001141,CUS000628,PROD0297,3,20326.0,60978.0,2025-07-01,Delivered,UPI
ORD0001142,CUS000481,PROD0274,1,4166.02,4166.02,2026-02-15,Returned,COD
ORD0001143,CUS000752,PROD0241,5,8718.93,43594.65,2026-03-05,Cancelled,Net Banking
ORD0001144,CUS000297,PROD0181,3,14431.04,43293.12,2026-05-09,Shipped,Credit Card
ORD0001145,CUS000267,PROD0156,5,11802.09,59010.45,2025-12-12,Delivered,Net Banking
ORD0001146,CUS000587,PROD0297,2,20326.0,40652.0,2025-07-06,Delivered,UPI
ORD0001147,CUS000497,PROD0014,3,5120.49,15361.47,2025-07-26,Delivered,Debit Card
ORD0001148,CUS000872,PROD0259,1,22176.14,22176.14,2025-03-14,Cancelled,UPI
ORD0001149,CUS000288,PROD0068,5,3786.23,18931.15,2024-11-27,Cancelled,UPI
ORD0001150,CUS000619,PROD0008,1,8452.48,8452.48,2025-11-02,Shipped,COD
ORD0001151,CUS000379,PROD0078,4,29776.45,119105.8,2025-09-28,Shipped,UPI
ORD0001152,CUS000186,PROD0121,4,1548.11,6192.44,2025-03-27,Pending,Credit Card
ORD0001153,CUS000991,PROD0176,1,2591.32,2591.32,2026-02-27,Shipped,COD
ORD0001154,CUS000771,PROD0079,4,18717.68,74870.72,2026-01-24,Returned,Net Banking
ORD0001155,CUS000744,PROD0122,4,20840.78,83363.12,2024-09-23,Shipped,Debit Card
ORD0001156,CUS000056,PROD0296,3,19646.87,58940.61,2024-10-01,Cancelled,Credit Card
ORD0001157,CUS000476,PROD0027,2,21018.86,42037.72,2024-12-18,Returned,Net Banking
ORD0001158,CUS000765,PROD0155,4,3726.99,14907.96,2024-07-23,Pending,Debit Card
ORD0001159,CUS000486,PROD0195,4,14955.53,59822.12,2024-09-06,Cancelled,Debit Card
ORD0001160,CUS000013,PROD0272,4,2848.13,11392.52,2025-04-25,Cancelled,Net Banking
ORD0001161,CUS000985,PROD0196,3,18569.56,55708.68,2025-05-20,Pending,Credit Card
ORD0001162,CUS000653,PROD0050,5,12696.79,63483.95,2024-12-28,Cancelled,Net Banking
ORD0001163,CUS000277,PROD0140,3,15058.73,45176.19,2025-07-29,Cancelled,Credit Card
ORD0001164,CUS000401,PROD0131,5,23313.34,116566.7,2025-11-16,Returned,Debit Card
ORD0001165,CUS000346,PROD0100,5,645.8,3229.0,2025-02-19,Shipped,UPI
ORD0001166,CUS000689,PROD0281,1,6421.04,6421.04,2024-08-19,Delivered,Credit Card
ORD0001167,CUS000101,PROD0007,4,3975.62,15902.48,2025-12-13,Pending,Credit Card
