order_id,customer_id,product_id,quantity,unit_price,total_amount,order_date,status,payment_method
ORD0005313,CUS000963,PROD0065,5,15462.81,77314.05,2025-11-02,Pending,Credit Card
ORD0005314,CUS000547,PROD0190,4,7813.72,31254.88,2026-02-28,Shipped,Credit Card
ORD0005315,CUS000675,PROD0044,4,284.1,1136.4,2025-10-01,Cancelled,Debit Card
ORD0005316,CUS000631,PROD0002,4,6294.38,25177.52,2025-08-19,Returned,Net Banking
ORD0005317,CUS000441,PROD0052,5,22016.46,110082.3,2024-07-30,Pending,UPI
ORD0005318,CUS000776,PROD0246,2,27644.6,55289.2,2025-11-26,Cancelled,Credit Card
ORD0005319,CUS000815,PROD0159,2,725.56,1451.12,2025-06-24,Cancelled,Net Banking
ORD0005320,CUS000728,PROD0132,1,19088.27,19088.27,2026-06-01,Shipped,UPI
ORD0005321,CUS000673,PROD0116,1,17821.57,17821.57,2026-03-19,Shipped,Net Banking
ORD0005322,CUS000100,PROD0162,4,20722.55,82890.2,2025-08-19,Delivered,Credit Card
ORD0005323,CUS000508,PROD0255,4,20426.43,81705.72,2026-02-21,Shipped,Debit Card
ORD0005324,CUS000994,PROD0038,4,20823.24,83292.96,2025-12-08,Cancelled,Credit Card
ORD0005325,CUS000089,PROD0116,4,17821.57,71286.28,2026-05-12,Pending,Debit Card
ORD0005326,CUS000712,PROD0024,2,3204.88,6409.76,2024-11-10,Cancelled,COD
ORD0005327,CUS000740,PROD0299,5,2120.1,10600.5,2025-09-01,Delivered,COD
ORD0005328,CUS000496,PROD0102,5,17085.4,85427.0,2024-09-25,Shipped,Debit Card
ORD0005329,CUS000195,PROD0236,1,22192.54,22192.54,2025-07-06,Cancelled,Debit Card
ORD0005330,CUS000282,PROD0151,3,22748.17,68244.51,2025-08-24,Returned,UPI
ORD0005331,CUS000001,PROD0282,5,19010.43,95052.15,2025-12-16,Cancelled,Net Banking
ORD0005332,CUS000455,PROD0221,1,25845.36,25845.36,2025-09-07,Pending,Net Banking
ORD0005333,CUS000323,PROD0066,2,22792.97,45585.94,2024-08-22,Delivered,Credit Card
ORD0005334,CUS000330,PROD0241,4,8718.93,34875.72,2026-03-28,Delivered,COD
ORD0005335,CUS000645,PROD0037,4,2135.13,8540.52,2024-11-01,Delivered,COD
ORD0005336,CUS000495,PROD0183,1,3387.59,3387.59,2026-06-23,Shipped,Debit Card
ORD0005337,CUS000356,PROD0276,5,16610.56,83052.8,2025-12-01,Delivered,UPI
ORD0005338,CUS000198,PROD0181,4,14431.04,57724.16,2024-11-27,Cancelled,Credit Card
ORD0005339,CUS000814,PROD0038,5,20823.24,104116.2,2026-03-31,Cancelled,COD
ORD0005340,CUS000355,PROD0001,3,5794.04,17382.12,2024-12-25,Pending,Credit Card
ORD0005341,CUS000917,PROD0049,3,2794.43,8383.29,2026-07-09,Returned,UPI
ORD0005342,CUS000402,PROD0139,5,679.84,3399.2,2025-05-13,Cancelled,Debit Card
ORD0005343,CUS000049,PROD0060,4,27862.37,111449.48,2024-07-31,Returned,Net Banking
ORD0005344,CUS000292,PROD0002,1,6294.38,6294.38,2025-08-05,Delivered,COD
ORD0005345,CUS000735,PROD0126,1,1327.59,1327.59,2024-07-24,Cancelled,UPI
ORD0005346,CUS000553,PROD0160,1,23337.95,23337.95,2024-10-21,Cancelled,Credit Card
ORD0005347,CUS000946,PROD0128,5,18818.64,94093.2,2025-12-19,Pending,Debit Card
ORD0005348,CUS000824,PROD0092,1,17318.93,17318.93,2025-08-20,Pending,Credit Card
ORD0005349,CUS000392,PROD0108,5,15768.38,78841.9,2025-03-24,Returned,Debit Card
ORD0005350,CUS000527,PROD0021,2,14266.73,28533.46,2025-05-24,Cancelled,COD
ORD0005351,CUS000701,PROD0284,4,850.17,3400.68,2024-10-11,Cancelled,Credit Card
ORD0005352,CUS000554,PROD0228,5,15438.52,77192.6,2026-05-30,Delivered,Debit Card
ORD0005353,CUS000162,PROD0201,3,1781.53,5344.59,2026-01-07,Pending,UPI
ORD0005354,CUS000290,PROD0047,4,15946.88,63787.52,2025-09-19,Returned,COD
ORD0005355,CUS000740,PROD0106,2,16760.25,33520.5,2025-11-28,Shipped,UPI
ORD0005356,CUS000205,PROD0214,2,1270.68,2541.36,2024-12-28,Delivered,Debit Card
ORD0005357,CUS000270,PROD0240,3,6365.95,19097.85,2026-01-02,Delivered,COD
ORD0005358,CUS000781,PROD0260,1,6472.29,6472.29,2024-09-27,Returned,Net Banking
ORD0005359,CUS000738,PROD0022,5,23884.04,119420.2,2026-06-14,Pending,COD
ORD0005360,CUS000611,PROD0248,1,9465.16,9465.16,2026-06-03,Shipped,Credit Card
ORD0005361,CUS000717,PROD0061,5,20623.81,103119.05,2026-03-19,Pending,Credit Card
ORD0005362,CUS000887,PROD0277,3,28797.2,86391.6,2024-11-15,Shipped,Credit Card
ORD0005363,CUS000698,PROD0048,2,14248.87,28497.74,2025-11-12,Shipped,Net Banking
ORD0005364,CUS000099,PROD0194,1,14512.53,14512.53,2026-06-01,Cancelled,COD
ORD0005365,CUS000347,PROD0142,5,20884.67,104423.35,2025-03-20,Pending,Credit Card
ORD0005366,CUS000820,PROD0176,2,2591.32,5182.64,2025-07-11,Returned,Debit Card
ORD0005367,CUS000115,PROD0096,1,19864.09,19864.09,2024-12-10,Pending,Net Banking
ORD0005368,CUS000466,PROD0017,3,24869.23,74607.69,2026-01-13,Shipped,Debit Card
ORD0005369,CUS000232,PROD0010,3,6905.88,20717.64,2025-06-09,Pending,Net Banking
ORD0005370,CUS000489,PROD0004,4,4982.23,19928.92,2025-04-13,Cancelled,UPI
ORD0005371,CUS000492,PROD0143,3,12461.15,37383.45,2025-02-24,Delivered,COD
ORD0005372,CUS000082,PROD0071,2,17318.77,34637.54,2025-01-18,Returned,Credit Card
ORD0005373,CUS000764,PROD0149,4,8914.3,35657.2,2024-07-31,Delivered,COD
ORD0005374,CUS000747,PROD0294,3,11478.93,34436.79,2024-12-18,Shipped,COD
ORD0005375,CUS000898,PROD0140,4,15058.73,60234.92,2026-03-21,Returned,Net Banking
ORD0005376,CUS000894,PROD0209,2,3694.82,7389.64,2025-01-14,Returned,Debit Card
ORD0005377,CUS000720,PROD0128,3,18818.64,56455.92,2024-09-28,Pending,Net Banking
ORD0005378,CUS000238,PROD0002,3,6294.38,18883.14,2025-06-22,Delivered,Debit Card
ORD0005379,CUS000758,PROD0197,1,23332.79,23332.79,2025-04-27,Pending,UPI
ORD0005380,CUS000383,PROD0009,2,4590.72,9181.44,2026-01-20,Returned,COD
ORD0005381,CUS000222,PROD0230,1,15816.36,15816.36,2024-10-24,Returned,COD
ORD0005382,CUS000339,PROD0206,1,5519.24,5519.24,2026-05-06,Delivered,Net Banking
ORD0005383,CUS000406,PROD0122,1,20840.78,20840.78,2026-06-18,Returned,Debit Card
ORD0005384,CUS000380,PROD0223,1,10238.57,10238.57,2026-02-09,Delivered,Debit Card
ORD0005385,CUS000663,PROD0272,1,2848.13,2848.13,2025-10-09,Returned,UPI
ORD0005386,CUS000559,PROD0005,5,2268.03,11340.15,2025-12-26,Pending,Credit Card
ORD0005387,CUS000601,PROD0006,2,6230.43,12460.86,2026-04-22,Delivered,COD
ORD0005388,CUS000061,PROD0061,2,20623.81,41247.62,2024-11-30,Shipped,Credit Card
ORD0005389,CUS000139,PROD0074,3,17460.63,52381.89,2024-12-12,Delivered,COD
ORD0005390,CUS000162,PROD0135,3,2018.65,6055.95,2025-01-09,Shipped,Net Banking
ORD0005391,CUS000479,PROD0190,5,7813.72,39068.6,2026-04-21,Pending,UPI
ORD0005392,CUS000589,PROD0119,1,3019.59,3019.59,2026-01-29,Shipped,Net Banking
ORD0005393,CUS000639,PROD0022,1,23884.04,23884.04,2026-03-12,Pending,Net Banking
ORD0005394,CUS000884,PROD0023,2,12165.2,24330.4,2025-03-08,Returned,UPI
ORD0005395,CUS000678,PROD0253,3,19581.41,58744.23,2026-04-07,Cancelled,UPI
ORD0005396,CUS000975,PROD0140,5,15058.73,75293.65,2025-11-18,Shipped,Credit Card
ORD0005397,CUS000766,PROD0164,3,13223.15,39669.45,2024-11-08,Pending,COD
ORD0005398,CUS000948,PROD0145,3,4547.08,13641.24,2025-10-28,Cancelled,Debit Card
ORD0005399,CUS000128,PROD0264,1,20967.16,20967.16,2024-07-22,Pending,Credit Card
ORD0005400,CUS000736,PROD0288,1,23947.4,23947.4,2025-02-20,Pending,COD
ORD0005401,CUS000645,PROD0200,3,16144.1,48432.3,2025-06-20,Cancelled,COD
ORD0005402,CUS000908,PROD0109,3,13647.9,40943.7,2024-11-19,Cancelled,UPI
ORD0005403,CUS000161,PROD0204,4,21550.07,86200.28,2025-05-31,Shipped,COD
ORD0005404,CUS000127,PROD0190,2,7813.72,15627.44,2024-10-12,Returned,COD
ORD0005405,CUS000323,PROD0254,1,21628.63,21628.63,2025-12-04,Returned,Net Banking
ORD0005406,CUS000993,PROD0007,2,3975.62,7951.24,2025-11-10,Returned,Credit Card
ORD0005407,CUS000318,PROD0216,2,13262.39,26524.78,2025-02-03,Pending,Net Banking
ORD0005408,CUS000011,PROD0016,4,20963.49,83853.96,2025-02-15,Cancelled,Net Banking
ORD0005409,CUS000924,PROD0079,4,18717.68,74870.72,2026-03-09,Returned,Credit Card
ORD0005410,CUS000362,PROD0068,2,3786.23,7572.46,2026-05-20,Delivered,UPI
ORD0005411,CUS000028,PROD0259,3,22176.14,66528.42,2025-04-16,Delivered,UPI
ORD0005412,CUS000070,PROD0102,1,17085.4,17085.4,2025-03-06,Returned,Debit Card
ORD0005413,CUS000509,PROD0047,4,15946.88,63787.52,2026-04-25,Delivered,UPI
ORD0005414,CUS000356,PROD0217,1,9089.29,9089.29,2026-02-23,Pending,Net Banking
ORD0005415,CUS000383,PROD0293,1,29184.94,29184.94,2026-02-12,Shipped,Debit Card
ORD0005416,CUS000077,PROD0131,3,23313.34,69940.02,2025-06-25,Shipped,Debit Card
ORD0005417,CUS000453,PROD0168,3,22516.49,67549.47,2024-12-27,Pending,UPI
ORD0005418,CUS000992,PROD0029,4,11813.25,47253.0,2024-10-22,Cancelled,UPI
ORD0005419,CUS000697,PROD0110,1,9668.45,9668.45,2026-04-15,Cancelled,Net Banking
ORD0005420,CUS000327,PROD0299,1,2120.1,2120.1,2024-10-19,Returned,Credit Card
ORD0005421,CUS000777,PROD0294,1,11478.93,11478.93,2025-04-26,Pending,COD
ORD0005422,CUS000446,PROD0273,4,18387.16,73548.64,2025-04-11,Cancelled,Net Banking
ORD0005423,CUS000440,PROD0298,2,10691.89,21383.78,2025-05-08,Cancelled,Net Banking
ORD0005424,CUS000241,PROD0064,5,17603.07,88015.35,2025-04-28,Shipped,UPI
ORD0005425,CUS000643,PROD0254,3,21628.63,64885.89,2026-02-03,Pending,Net Banking
ORD0005426,CUS000978,PROD0203,5,20754.3,103771.5,2025-10-22,Delivered,UPI
ORD0005427,CUS000791,PROD0240,1,6365.95,6365.95,2025-11-13,Shipped,Debit Card
ORD0005428,CUS000821,PROD0245,4,14291.9,57167.6,2025-02-18,Delivered,COD
ORD0005429,CUS000877,PROD0136,2,3861.56,7723.12,2025-04-04,Delivered,Credit Card
ORD0005430,CUS000168,PROD0289,2,3732.69,7465.38,2026-05-17,Delivered,COD
ORD0005431,CUS000501,PROD0185,4,13433.26,53733.04,2025-09-28,Shipped,Debit Card
ORD0005432,CUS000707,PROD0098,2,1120.17,2240.34,2026-04-09,Pending,Net Banking
ORD0005433,CUS000216,PROD0109,2,13647.9,27295.8,2024-09-29,Pending,Net Banking
ORD0005434,CUS000041,PROD0149,3,8914.3,26742.9,2026-03-15,Shipped,COD
ORD0005435,CUS000246,PROD0069,3,17017.02,51051.06,2026-04-07,Shipped,Net Banking
ORD0005436,CUS000633,PROD0236,4,22192.54,88770.16,2024-08-24,Pending,Debit Card
ORD0005437,CUS000450,PROD0133,2,15987.91,31975.82,2026-05-22,Returned,Debit Card
ORD0005438,CUS000739,PROD0082,2,21113.78,42227.56,2024-08-12,Pending,UPI
ORD0005439,CUS000140,PROD0073,1,29196.83,29196.83,2026-02-07,Shipped,Debit Card
ORD0005440,CUS000097,PROD0012,5,9251.35,46256.75,2025-12-31,Cancelled,Credit Card
ORD0005441,CUS000632,PROD0034,4,7551.56,30206.24,2025-06-18,Shipped,Debit Card
ORD0005442,CUS000286,PROD0090,5,22711.21,113556.05,2025-10-12,Cancelled,Debit Card
ORD0005443,CUS000507,PROD0109,3,13647.9,40943.7,2024-09-06,Delivered,COD
ORD0005444,CUS000911,PROD0269,2,22743.86,45487.72,2024-08-02,Pending,Credit Card
ORD0005445,CUS000840,PROD0248,3,9465.16,28395.48,2025-12-28,Cancelled,Credit Card
ORD0005446,CUS000707,PROD0169,3,12925.7,38777.1,2024-09-29,Cancelled,Debit Card
ORD0005447,CUS000937,PROD0200,1,16144.1,16144.1,2025-12-21,Returned,UPI
ORD0005448,CUS000707,PROD0224,5,21673.4,108367.0,2025-01-13,Pending,COD
ORD0005449,CUS000565,PROD0036,2,22512.97,45025.94,2025-08-12,Shipped,Credit Card
ORD0005450,CUS000734,PROD0016,1,20963.49,20963.49,2025-06-01,Returned,UPI
ORD0005451,CUS000690,PROD0126,2,1327.59,2655.18,2026-04-04,Shipped,Debit Card
ORD0005452,CUS000936,PROD0222,2,28576.23,57152.46,2025-11-27,Shipped,Net Banking
ORD0005453,CUS000479,PROD0231,4,18881.98,75527.92,2024-09-02,Shipped,Debit Card
ORD0005454,CUS000908,PROD0039,4,15050.85,60203.4,2024-12-26,Pending,Credit Card
ORD0005455,CUS000951,PROD0204,4,21550.07,86200.28,2025-07-16,Cancelled,Net Banking
ORD0005456,CUS000004,PROD0015,4,12156.3,48625.2,2025-08-11,Shipped,COD
ORD0005457,CUS000244,PROD0186,1,4912.6,4912.6,2024-08-03,Returned,Credit Card
ORD0005458,CUS000321,PROD0172,5,16145.14,80725.7,2024-07-22,Shipped,COD
ORD0005459,CUS000139,PROD0258,3,24895.55,74686.65,2026-04-09,Cancelled,Credit Card
ORD0005460,CUS000811,PROD0020,4,11681.79,46727.16,2025-02-20,Cancelled,Credit Card
ORD0005461,CUS000277,PROD0068,4,3786.23,15144.92,2025-04-22,Delivered,Net Banking
ORD0005462,CUS000519,PROD0243,3,23289.34,69868.02,2026-03-11,Shipped,Net Banking
ORD0005463,CUS000142,PROD0233,4,25425.13,101700.52,2025-07-26,Cancelled,COD
ORD0005464,CUS000851,PROD0002,4,6294.38,25177.52,2024-09-29,Shipped,Credit Card
ORD0005465,CUS000724,PROD0021,2,14266.73,28533.46,2026-04-30,Returned,Debit Card
ORD0005466,CUS000650,PROD0261,3,11939.42,35818.26,2025-03-04,Returned,UPI
ORD0005467,CUS000290,PROD0211,1,1136.32,1136.32,2026-04-28,Pending,Net Banking
ORD0005468,CUS000610,PROD0137,3,9043.25,27129.75,2024-11-09,Returned,COD
ORD0005469,CUS000536,PROD0107,1,4495.12,4495.12,2025-01-14,Shipped,COD
ORD0005470,CUS000767,PROD0293,4,29184.94,116739.76,2025-12-05,Pending,COD
ORD0005471,CUS000809,PROD0143,5,12461.15,62305.75,2025-06-26,Delivered,UPI
ORD0005472,CUS000036,PROD0260,4,6472.29,25889.16,2025-08-30,Pending,COD
ORD0005473,CUS000015,PROD0162,3,20722.55,62167.65,2024-12-03,Cancelled,COD
ORD0005474,CUS000844,PROD0107,2,4495.12,8990.24,2026-04-24,Returned,Net Banking
ORD0005475,CUS000131,PROD0152,2,26147.24,52294.48,2025-05-27,Shipped,Debit Card
ORD0005476,CUS000104,PROD0132,4,19088.27,76353.08,2026-07-03,Shipped,Credit Card
ORD0005477,CUS000600,PROD0081,5,7798.27,38991.35,2026-01-02,Pending,Credit Card
ORD0005478,CUS000631,PROD0054,3,5039.66,15118.98,2024-07-28,Cancelled,COD
ORD0005479,CUS000258,PROD0174,2,20807.12,41614.24,2024-11-02,Delivered,Credit Card
ORD0005480,CUS000702,PROD0038,2,20823.24,41646.48,2024-07-22,Returned,Net Banking
ORD0005481,CUS000932,PROD0084,2,19350.77,38701.54,2026-06-30,Shipped,COD
ORD0005482,CUS000962,PROD0272,3,2848.13,8544.39,2026-05-02,Returned,UPI
ORD0005483,CUS000350,PROD0089,2,10080.21,20160.42,2025-02-19,Returned,Net Banking
ORD0005484,CUS000066,PROD0259,4,22176.14,88704.56,2026-02-24,Pending,COD
ORD0005485,CUS000931,PROD0270,2,22752.74,45505.48,2025-02-19,Shipped,Debit Card
ORD0005486,CUS000659,PROD0231,5,18881.98,94409.9,2026-06-18,Pending,Net Banking
ORD0005487,CUS000674,PROD0030,3,21023.05,63069.15,2025-02-21,Pending,UPI
ORD0005488,CUS000535,PROD0035,4,20306.63,81226.52,2026-01-06,Delivered,Net Banking
ORD0005489,CUS000715,PROD0040,2,22078.27,44156.54,2024-09-09,Cancelled,COD
ORD0005490,CUS000314,PROD0190,4,7813.72,31254.88,2025-10-28,Returned,COD
ORD0005491,CUS000401,PROD0275,3,10343.7,31031.1,2025-01-24,Delivered,UPI
ORD0005492,CUS000704,PROD0264,4,20967.16,83868.64,2025-06-03,Returned,COD
ORD0005493,CUS000794,PROD0138,5,22087.1,110435.5,2025-09-05,Returned,Debit Card
ORD0005494,CUS000995,PROD0278,2,26328.94,52657.88,2025-09-30,Delivered,COD
ORD0005495,CUS000207,PROD0228,2,15438.52,30877.04,2024-10-30,Returned,Credit Card
ORD0005496,CUS000061,PROD0026,5,7086.68,35433.4,2026-07-16,Pending,Debit Card
ORD0005497,CUS000394,PROD0214,1,1270.68,1270.68,2026-04-07,Returned,Debit Card
ORD0005498,CUS000429,PROD0004,1,4982.23,4982.23,2025-08-12,Cancelled,UPI
ORD0005499,CUS000701,PROD0164,4,13223.15,52892.6,2026-01-29,Pending,Net Banking
ORD0005500,CUS000512,PROD0143,3,12461.15,37383.45,2024-11-02,Pending,Net Banking
ORD0005501,CUS000770,PROD0166,3,24202.61,72607.83,2024-09-14,Cancelled,Net Banking
ORD0005502,CUS000990,PROD0181,1,14431.04,14431.04,2026-03-17,Shipped,UPI
ORD0005503,CUS000282,PROD0241,4,8718.93,34875.72,2026-01-04,Delivered,Credit Card
ORD0005504,CUS000537,PROD0027,4,21018.86,84075.44,2026-06-12,Returned,UPI
ORD0005505,CUS000828,PROD0267,4,28287.72,113150.88,2026-02-27,Pending,Debit Card
ORD0005506,CUS000366,PROD0150,1,22442.29,22442.29,2024-09-02,Delivered,Net Banking
ORD0005507,CUS000262,PROD0196,3,18569.56,55708.68,2025-10-27,Cancelled,Credit Card
ORD0005508,CUS000914,PROD0079,2,18717.68,37435.36,2025-04-02,Cancelled,UPI
ORD0005509,CUS000789,PROD0134,1,7315.92,7315.92,2026-03-10,Pending,COD
ORD0005510,CUS000006,PROD0242,3,29783.31,89349.93,2024-10-18,Shipped,Debit Card
ORD0005511,CUS000417,PROD0104,5,18526.32,92631.6,2025-07-31,Pending,Net Banking
ORD0005512,CUS000795,PROD0009,5,4590.72,22953.6,2026-05-28,Shipped,UPI
ORD0005513,CUS000748,PROD0241,1,8718.93,8718.93,2025-02-19,Delivered,Net Banking
ORD0005514,CUS000419,PROD0011,2,2633.03,5266.06,2026-05-21,Shipped,Credit Card
ORD0005515,CUS000158,PROD0153,3,22366.91,67100.73,2025-06-26,Shipped,COD
ORD0005516,CUS000178,PROD0211,1,1136.32,1136.32,2024-09-21,Delivered,UPI
ORD0005517,CUS000627,PROD0025,5,1741.22,8706.1,2025-10-28,Pending,Debit Card
ORD0005518,CUS000796,PROD0016,5,20963.49,104817.45,2025-01-04,Cancelled,Credit Card
ORD0005519,CUS000685,PROD0109,3,13647.9,40943.7,2025-01-30,Pending,Credit Card
ORD0005520,CUS000654,PROD0299,4,2120.1,8480.4,2024-11-17,Delivered,COD
ORD0005521,CUS000497,PROD0244,5,26855.71,134278.55,2025-08-25,Pending,Net Banking
ORD0005522,CUS000345,PROD0070,3,16199.5,48598.5,2026-05-08,Shipped,COD
ORD0005523,CUS000215,PROD0138,1,22087.1,22087.1,2026-05-16,Cancelled,Net Banking
ORD0005524,CUS000014,PROD0139,5,679.84,3399.2,2026-06-10,Cancelled,UPI
ORD0005525,CUS000210,PROD0022,4,23884.04,95536.16,2025-05-17,Cancelled,Net Banking
ORD0005526,CUS000522,PROD0252,3,20109.34,60328.02,2025-08-11,Delivered,COD
ORD0005527,CUS000656,PROD0165,4,13221.55,52886.2,2024-09-08,Shipped,COD
ORD0005528,CUS000910,PROD0129,1,25302.52,25302.52,2024-10-13,Cancelled,COD
ORD0005529,CUS000144,PROD0281,1,6421.04,6421.04,2025-01-05,Returned,Credit Card
ORD0005530,CUS000257,PROD0087,5,287.57,1437.85,2026-03-29,Cancelled,Debit Card
ORD0005531,CUS000993,PROD0023,2,12165.2,24330.4,2024-07-21,Delivered,UPI
ORD0005532,CUS000999,PROD0272,5,2848.13,14240.65,2025-01-05,Shipped,UPI
ORD0005533,CUS000626,PROD0267,3,28287.72,84863.16,2025-10-30,Delivered,Net Banking
ORD0005534,CUS000158,PROD0098,3,1120.17,3360.51,2025-12-20,Delivered,Debit Card
ORD0005535,CUS000762,PROD0050,5,12696.79,63483.95,2025-01-23,Returned,Net Banking
ORD0005536,CUS000546,PROD0242,3,29783.31,89349.93,2024-11-23,Returned,Net Banking
ORD0005537,CUS000375,PROD0186,5,4912.6,24563.0,2025-03-25,Delivered,UPI
ORD0005538,CUS000921,PROD0035,5,20306.63,101533.15,2024-08-31,Returned,UPI
ORD0005539,CUS000207,PROD0268,2,16541.04,33082.08,2026-06-28,Delivered,COD
ORD0005540,CUS000860,PROD0268,2,16541.04,33082.08,2025-11-11,Pending,UPI
ORD0005541,CUS000714,PROD0267,4,28287.72,113150.88,2026-05-04,Pending,UPI
